tmfc_d,tmfc_h,pm10,co2,hcho,tab,co,pm25,no2,rn,voc,pm25_2,mold
2019-06-03,10,42.7,390,13.5,,1.1,,,,,,
2019-06-03,10,37.3,403,8.2,,1.3,,,,,,
2019-06-03,13,60.1,672,90.3,,2.5,,,,,,
2019-06-03,16,45.9,455,90.6,,2.6,,,,,,
2019-06-03,13,43.9,474,70.5,,2.1,,,,,,
2019-02-12,9,123.3,760,9.8,,9.7,,0.066,20.1,73.5,,
2019-02-12,9,109.5,715,8.9,,10.8,,0.051,42.3,99.1,,
2019-01-16,9,75.3,675,9.2,,5.3,,,,,,
2019-01-16,9,34.5,687,8.5,,9.6,,,,,,
2019-05-21,10,64.4,560,10.4,,2.5,,0.056,15,276.1,,
2019-05-21,10,67.5,589,8.9,,3.2,,0.066,53.3,220.4,,
2019-05-21,9,91.6,552,9.7,,2.5,,0.062,40.4,351,,
2019-05-21,9,78.4,594,16,,3.1,,0.052,33.3,461.7,,
2019-05-21,9,95.3,619,8.6,,2.5,,0.064,22.3,198.4,,
2019-05-21,9,80.3,582,9.9,,2,,0.062,51.2,191.9,,
2019-04-10,9,98.9,620,8.6,,1.9,,,,,,
2019-04-10,9,89,548,7.5,,1.6,,,,,,
2019-06-25,8,86.1,704,36.7,,2,,,,,,
2019-06-25,8,95.2,713,24.7,,2.1,,,,,,
2019-07-01,12,58.1,467,14.5,,2.1,,0,0,0,,
2019-07-01,10,50,462,20.9,,2.3,,0,0,0,,
2019-07-01,10,65.8,461,23.2,,2.5,,0,0,0,,
2019-03-20,9,50,814,36.5,,7.6,,,,,,
2019-03-20,9,31.1,641,21.6,,3.8,,,,,,
2019-06-18,10,41.3,833,46.6,,2.7,,,,,,
2019-06-18,10,85.4,910,41.1,,2.7,,,,,,
2019-06-26,9,76.4,615,37.1,,1.8,,0.023,43.4,316.8,,
2019-06-26,9,73.5,540,31.4,,1.5,,0.021,36.3,474,,
2019-07-23,8,94.7,795,33.4,,4.4,,0.221,29.5,299.1,,
2019-07-23,8,104.9,892,22.7,,5.9,,0.19,29,313.9,,
2019-06-17,8,51,552,8.9,,0.9,,0.033,12.6,66.4,,
2019-06-17,8,71.9,477,11.3,,0.9,,0.023,22.5,65.2,,
2019-04-23,10,77.8,531,12.2,,1.6,,0.027,23.1,115.1,,
2019-04-23,10,74.6,551,16.1,,1.7,,0.026,20.2,73.4,,
2019-03-28,9,84.9,730,23.9,,2,,0.18,17.7,287.8,,
2019-03-28,9,81.7,717,24.3,,2.3,,0.17,27.1,332.8,,
2019-07-04,10,76.4,638,36.2,,2.9,,0.024,44,1637.1,,
2019-07-04,10,77.7,701,31,,3.5,,0.032,25,1140.4,,
2019-07-04,10,72.6,683,26.3,,3,,0.026,47,674.6,,
2019-05-27,9,99.8,522,23.4,,3,,,,,,
2019-05-27,9,84.7,501,27.8,,2.8,,,,,,
2019-06-17,17,93.9,650,16.4,,3.7,,,,,,
2019-06-17,17,72,547,17.3,,4.4,,,,,,
2019-04-03,9,60.2,655,12.6,,1.4,,,,,,
2019-04-03,9,74.5,543,7.1,,1.6,,,,,,
2019-04-05,8,95.4,768,6.6,,2.9,,0.15,19.5,157.7,,
2019-04-05,8,90.9,800,7.1,,3.3,,0.15,16.3,117.3,,
2019-07-04,10,79.2,623,30.1,,3.1,,,,,,
2019-07-04,10,78,665,27,,2.6,,,,,,
2019-04-23,8,62.1,544,19.6,,1.7,,,,,,
2019-04-23,8,59.6,548,16.9,,1.6,,,,,,
2019-11-04,9,77.4,522,9.8,,2.2,,0.02,33,109.1,,
2019-11-04,9,80.1,507,15,,1.8,,0.02,15,86.7,,
2019-07-02,10,74.4,506,17.1,,1.8,,0.039,11,371.3,,
2019-07-02,10,81.7,637,18.4,,2.6,,0.044,15,418.8,,
2019-07-02,10,76.2,523,18.4,,4.6,,0.027,19,740.7,,
2019-07-02,10,79,467,20.9,,1.4,,0.032,13,357.1,,
2019-05-31,11,69.9,544,14.2,,2.4,,0.024,36,181.7,,
2019-05-31,11,79.9,561,16.6,,2.7,,0.025,69,544,,
2019-01-16,9,90.1,400,7,,8.9,,0.025,25,113.6,,
2019-01-16,9,53.8,389,8.6,,9.8,,0.02,29.6,80.9,,
2019-01-16,9,43,270,16.6,,8.7,,0.016,17.1,250.8,,
2019-05-27,8,67.3,491,12.6,,1.4,,0.023,12.4,69.1,,
2019-05-27,8,65.4,511,8.3,,1.6,,0.018,10.9,57.9,,
2019-05-27,8,62.4,529,12.7,,1.6,,0.025,17.2,63.3,,
2019-05-27,8,63,560,7.8,,1.6,,0.03,9.5,45,,
2019-05-27,9,61.7,593,7.2,,2,,0.021,13.7,65.9,,
2019-05-27,9,66,607,12.4,,1.9,,0.024,15,42.1,,
2019-05-28,9,88.1,636,18.4,,6.3,,0.049,53,284.5,,
2019-05-28,14,88.6,668,12.5,,4.6,,0.043,58,648.2,,
2019-02-13,10,18,384,9.1,,2.8,,0.006,20.3,107.6,,
2019-02-13,10,11.2,287,7.9,,2.5,,0.03,11.8,319.8,,
2019-06-30,8,33.9,544,45.2,,1.8,,0.019,28.9,224.1,,
2019-06-30,8,34.4,564,42.3,,3.4,,0.024,56,375.8,,
2019-04-18,10,43.3,371,34.4,,4.1,,,,,,
2019-04-18,10,40.6,425,30.9,,4.8,,,,,,
2019-04-18,10,42.9,421,26.3,,4.2,,,,,,
2019-05-16,10,95.1,741,14.3,,1.2,,0.027,68.7,626.6,,
2019-05-16,10,107.5,747,12.2,,1.7,,0.032,33.9,708,,
2019-05-16,10,83.7,695,26.5,,1.2,,0.029,36.1,444.4,,
2019-05-16,10,94.6,717,37.9,,1.5,,0.027,37.8,949.2,,
2019-04-26,8,76.8,559,12,,8.8,,,,,,
2019-04-26,8,109.4,808,32.2,,9.3,,,,,,
2019-04-26,8,68.4,530,15.3,,5.4,,,,,,
2019-04-26,8,71.5,556,12.4,,5.7,,,,,,
2019-04-01,9,51.6,491,3.8,,1.5,,0.026,,37.3,,
2019-04-01,10,61.7,522,4.7,,2,,0.023,,57.2,,
2019-04-01,10,70.1,540,6.4,,2.4,,0.032,,52.6,,
2019-05-27,10,83.5,742,26,,6.1,,0.055,42,503.7,,
2019-05-27,10,85.6,560,23.9,,1.8,,0.044,32,234,,
2019-05-27,10,121.2,569,21,,2.4,,0.047,45,341.1,,
2019-05-27,10,74.2,535,18.9,,1.6,,0.046,32,503,,
2019-05-02,10,50.2,601,8.5,,2,,,,,,
2019-05-02,10,53.5,421,5.3,,1,,,,,,
2019-01-29,9,74,576,7.9,,1.8,,,,,,
2019-01-29,9,86.8,560,10.9,,4.7,,,,,,
2019-03-04,9,92.6,541,18.4,,2,,0.047,22,384.3,,
2019-03-04,9,102.7,495,13.8,,2.3,,0.045,21.6,270.5,,
2019-02-26,8,77.5,647,14.6,,1.9,,0.03,19.8,21.9,,
2019-02-26,8,88,685,14.9,,2,,0.036,21.2,32.7,,
2019-04-18,9,63.2,593,12.9,,1.5,,,,,,
2019-04-18,11,56.8,512,7.3,,1.4,,,,,,
2019-04-11,13,73.2,793,28.4,,15.7,,0.029,,227,,
2019-04-11,13,84.3,737,18.2,,17.5,,0.027,,227.4,,
2019-04-11,15,76.6,610,15.5,,16.1,,0.025,,133,,
2019-11-25,9,17.2,713,45.9,,4.3,,,,,,
2019-11-25,9,42.4,466,41.9,,3.4,,,,,,
2019-11-25,9,15.1,670,36.8,,4.4,,,,,,
2019-03-19,8,81.4,782,19.5,,4,,0.1,32.5,372,,
2019-03-19,8,87,697,24.3,,3.3,,0.11,20.9,369.5,,
2019-12-21,14,26.8,768,31.5,,6.5,,0.06,43.8,597.5,,
2019-12-21,11,31.2,691,6.6,,8.1,,0.072,31.1,816,,
2019-12-21,16,25.8,718,31.5,,5.5,,0.051,44.4,1268.4,,
2019-12-21,12,33,828,9.1,,3.7,,0.063,43.8,609.8,,
2019-05-13,9,69.1,553,10.8,,2.7,,,,,,
2019-05-13,9,73.5,536,13.9,,3.4,,,,,,
2019-04-22,9,79.5,555,13.3,,2.2,,,,,,
2019-04-22,9,83.1,507,13.9,,1.9,,,,,,
2019-05-21,8,89.2,448,6.2,,1.6,,0.04,12.2,223.3,,
2019-05-21,8,95.1,545,10.1,,1.8,,0.03,31.6,114,,
2019-06-10,9,119.1,548,26.2,,5.9,,,,,,
2019-06-10,9,126.6,637,37.4,,5.4,,,,,,
2019-06-04,9,85.9,671,22.2,,2.9,,0.034,66,375.6,,
2019-06-04,9,111.7,614,18.5,,2.4,,0.034,92,340.9,,
2019-06-29,10,113.6,630,4.8,,2.3,,0.042,41.8,0,,
2019-06-29,10,126,600,6.9,,2.1,,0.039,46.3,0,,
2019-06-29,10,119.8,579,6.3,,1.9,,0.039,49.6,0,,
2019-04-05,9,77.7,407,5.3,,1.2,,,,,,
2019-04-05,10,63.7,478,7.5,,1.4,,,,,,
2019-04-05,10,43.3,498,5.6,,0.6,,,,,,
2019-04-05,9,40,525,10,,1.6,,,,,,
2019-06-14,9,57.7,503,43.5,,5.3,,0.049,24.5,356.4,,
2019-06-14,9,41.3,453,36,,3.8,,0.044,26.8,382.2,,
2019-06-14,9,49.1,527,41.3,,4.3,,0.052,23.5,270.1,,
2019-06-28,10,77.1,827,8.3,,3.1,,,,,,
2019-06-28,10,75.6,811,14.4,,2.4,,,,,,
2019-06-28,10,78.5,724,9.4,,1.7,,,,,,
2019-06-28,10,74.1,523,9.1,,1.1,,,,,,
2019-06-24,8,53.7,860,29.9,,3.6,,0.142,60,189.3,,
2019-06-24,8,67.8,827,29.2,,3.9,,0.126,42,116.2,,
2019-05-21,8,98.6,876,4.6,,7.9,,,,,,
2019-05-21,8,102.9,676,4.6,,3,,,,,,
2019-06-17,9,78.5,754,17.4,,2.2,,,,,,
2019-06-17,9,74.5,717,11.7,,2,,,,,,
2019-10-23,11,82.6,554,12.1,,2.3,,0.036,30,842.5,,
2019-10-23,11,86.1,476,4.3,,0.8,,0.038,12.7,732.6,,
2019-04-19,9,58.5,809,15.3,,2.8,,0.024,13,383.6,,
2019-04-19,9,65.7,772,15.2,,2.3,,0.023,17,386.9,,
2019-05-20,10,71.7,540,9.3,,2.5,,,,,,
2019-05-20,10,77.1,654,11,,3.1,,,,,,
2019-05-20,10,71.9,487,12.7,,2.4,,,,,,
2019-03-28,8,44.6,642,11.7,,4.4,,,,,,
2019-03-28,8,40.1,778,18.3,,5.6,,,,,,
2019-03-11,11,46.9,525,5.3,,2.1,,,,,,
2019-03-11,11,52.9,538,6.5,,1.8,,,,,,
2019-03-11,14,62.8,674,10.5,,2.3,,,,,,
2019-03-06,9,128.4,348,7.2,,2.3,,,,,,
2019-03-06,9,130.5,673,14.6,,3.4,,,,,,
2019-03-04,10,66.2,809,16.8,,16.5,,0.04,10.2,382.3,,
2019-03-04,10,60,716,10.3,,10,,0.028,14.3,296.7,,
2019-03-18,9,84.8,517,19.6,,2.4,,,,,,
2019-03-18,9,90.2,570,19.3,,5.3,,,,,,
2019-04-29,10,64.6,359,21.8,,3.5,,0.04,28.7,110.2,,
2019-04-29,10,60.9,404,10.1,,3.9,,0.042,33.8,205.1,,
2019-06-04,9,74.4,516,15.6,,1.7,,0.034,17,335.9,,
2019-06-04,9,81.5,482,11.7,,2.6,,0.025,10,140.8,,
2019-06-04,9,76.8,453,13.5,,2.1,,0.03,18,187,,
2019-06-04,9,80.6,580,8.3,,3,,0.029,7,378.3,,
2019-07-03,10,79.4,573,26.3,,3.2,,,,,,
2019-07-03,10,76.6,532,22,,3.1,,,,,,
2019-07-03,10,80.4,518,19.2,,2.8,,,,,,
2019-07-03,10,82.1,545,29.5,,2.5,,,,,,
2019-06-14,10,48.9,349,10.8,,2.7,,,,,,
2019-06-14,12,41.7,322,15.1,,3.5,,,,,,
2019-06-14,10,44.3,418,13.4,,3,,,,,,
2019-06-14,16,47.7,383,13.7,,2.7,,,,,,
2019-06-14,14,46.8,374,14.7,,2.5,,,,,,
2019-06-14,14,42.1,334,15.9,,2.3,,,,,,
2019-03-08,10,60.5,778,8.5,,1.9,,,,,,
2019-03-08,10,82.9,548,7.5,,1.6,,,,,,
2019-04-22,10,57.3,547,14.3,,1.6,,0.023,9.2,218.8,,
2019-04-22,10,58.4,551,12.9,,1.6,,0.016,9.9,120.9,,
2019-04-22,10,62.9,539,11.4,,1.7,,0.016,7,144.2,,
2019-04-22,10,61.3,564,9.3,,1.7,,0.018,11.3,663.3,,
2019-05-30,9,74.2,452,55.6,,0.7,,,,,,
2019-05-30,9,70.2,439,54.1,,0.8,,,,,,
2019-05-30,10,42.5,441,54.9,,1.2,,,,,,
2019-05-30,10,160.3,403,57.2,,0.6,,,,,,
2019-03-18,9,92.3,639,33.4,,3.1,,0.02,20.2,357.7,,
2019-03-18,9,87,894,19.2,,4.6,,0.02,56.6,255.3,,
2019-04-22,10,73.7,598,10.1,,2.6,,,,,,
2019-04-22,10,77,535,8.1,,2.5,,,,,,
2019-06-19,9,75.9,478,12.2,,1.4,,0.028,15,162.5,,
2019-06-19,9,80.2,502,11.9,,1.9,,0.033,10,378,,
2019-06-19,9,74.3,562,12,,2.6,,0.038,11,99.1,,
2019-09-25,10,26,340,20.5,,1,,,,,,
2019-09-25,10,65.2,371,17.9,,2.5,,,,,,
2019-06-24,16,62,762,32.3,,1.9,,,,,,
2019-06-24,16,47.4,693,18.4,,2,,,,,,
2019-04-29,9,61.5,348,5.8,,3.2,,,,,,
2019-04-29,9,73.5,397,9.2,,3.4,,,,,,
2019-04-29,9,64.3,412,6.6,,3.8,,,,,,
2019-09-25,11,55.1,797,21.7,,12.6,,0.085,56.6,517.7,,
2019-09-25,11,64.2,936,18.3,,10.7,,0.101,27.4,298.6,,
2019-04-01,10,69.1,584,19.3,,3.1,,,,,,
2019-04-01,10,76.2,613,19.7,,4.5,,,,,,
2019-07-02,9,87.4,756,20,,1.7,,0.032,33.5,164.7,,
2019-07-02,9,79.9,767,17.7,,2.1,,0.167,18.8,230,,
2019-05-14,9,106.4,543,12.3,,2.3,,0.034,49,443.7,,
2019-05-14,9,70.3,536,11.6,,2.1,,0.028,34,337.3,,
2019-03-14,9,85.1,556,11.5,,1.3,,0.039,,352.8,,
2019-03-14,9,79.3,453,1.1,,0.8,,0.025,,175.1,,
2019-05-31,10,78.2,515,11.2,,2.1,,,,,,
2019-05-31,10,70.3,562,15.5,,2.7,,,,,,
2019-05-29,14,127.8,726,23.8,,8.7,,0.056,43,185.4,,
2019-05-29,9,98.5,746,24,,6.6,,0.056,35,149.6,,
2019-03-20,8,35.8,710,37.3,,3.4,,,,,,
2019-03-20,8,45.7,741,34.1,,4.2,,,,,,
2019-06-17,16,46.8,1082,10.4,,2.8,,0,0,0,,
2019-06-17,16,55.1,762,16.7,,1.9,,0,0,0,,
2019-06-17,16,47.1,618,9.5,,1.1,,0,0,0,,
2019-06-17,16,51.2,571,13.6,,1.1,,0,0,0,,
2019-05-28,9,67.6,545,11.8,,1.8,,0.02,21.9,466.1,,
2019-05-28,9,71.3,523,14,,1.2,,0.02,18.3,498.3,,
2019-05-27,9,74.8,742,26.3,,7.6,,,,,,
2019-05-27,9,87.3,750,19.9,,7.2,,,,,,
2019-05-17,9,40.5,454,10.9,,1.8,,,,,,
2019-05-17,9,56.6,470,8.7,,1.8,,,,,,
2019-05-17,9,39.1,546,6.9,,2,,,,,,
2019-05-17,9,30.4,473,10.8,,2,,,,,,
2019-03-07,9,31.3,493,17,,1.4,,0.028,32.6,216.2,,
2019-03-07,9,25.4,428,8.2,,1.1,,0.029,15,114.5,,
2019-04-23,10,73.3,529,10.8,,1.9,,,,,,
2019-04-23,10,80.2,547,14.9,,2.2,,,,,,
2019-04-23,11,71.8,573,12.9,,2.2,,,,,,
2019-04-23,11,69.7,508,18.9,,2.9,,,,,,
2019-03-04,10,114.9,503,4.3,,6.3,,0.035,110.2,261,,
2019-03-04,10,49.1,403,3.5,,4.1,,0.03,132,206.6,,
2019-04-04,9,109.4,548,10.6,,6.2,,0.076,29.5,347.1,,
2019-04-04,9,95.6,453,21.6,,2.7,,0.038,14.3,115.4,,
2019-05-28,9,80.3,465,17.4,,2.1,,,,,,
2019-05-28,9,81.8,548,18.2,,2.6,,,,,,
2019-03-28,8,44.4,636,17.3,,5.5,,,,,,
2019-03-28,8,42.4,663,22.3,,4.6,,,,,,
2019-06-03,15,71.2,753,23.8,,4.2,,0.092,25.6,244.8,,
2019-06-03,15,64.2,885,28.1,,3.5,,0.091,65.1,236.8,,
2019-06-19,8,65.4,575,7.5,,2.3,,0.025,43.2,103.6,,
2019-06-19,8,63.7,589,8.6,,2.2,,0.026,77.9,96.7,,
2019-05-17,9,74.3,537,15.5,,2,,0.037,35,105.9,,
2019-05-17,9,77.4,536,13.4,,1.7,,0.031,42,104.8,,
2019-07-01,10,79.8,538,12.6,,2.1,,0.028,21,80.6,,
2019-07-01,10,105.5,554,19.8,,2.4,,0.032,25,56.5,,
2019-04-19,10,84.3,579,19.3,,1.4,,,,,,
2019-04-19,10,81.7,594,19.9,,1.7,,,,,,
2019-09-04,11,23.7,536,10,,1.9,,0.013,16,157.4,,
2019-09-04,11,17.1,575,9.3,,2.3,,0.017,14,209.6,,
2019-05-23,9,67.3,479,15.5,,1.8,,0.022,48,506.1,,
2019-05-23,9,65.6,467,15.8,,1.6,,0.02,25,582.2,,
2019-05-23,9,68.4,492,16.6,,1.8,,0.021,40,464.4,,
2019-05-24,9,80,580,14.8,,1,,0.014,63,512.7,,
2019-05-24,9,79.6,554,16.4,,1.4,,0.015,37,362.3,,
2019-05-24,10,96,615,15.7,,0.7,,0.014,37,580.2,,
2019-05-24,10,90,672,11,,1,,0.016,54,554,,
2019-05-24,10,78.9,561,15,,1.1,,0.013,128,437.6,,
2019-05-24,10,97.5,537,12.1,,0.9,,0.012,93,552.6,,
2019-05-24,10,104.5,628,17.9,,1.2,,0.018,56,242.1,,
2019-06-21,9,48.5,651,42,,4.3,,0.068,29.2,519.5,,
2019-06-21,9,42,660,37.4,,3.2,,0.055,29.1,541.3,,
2019-06-21,9,62.3,611,42.1,,2.9,,0.062,28.4,370.8,,
2019-06-21,9,61.1,693,42.5,,2.9,,0.04,28.4,581.4,,
2019-05-17,9,55.4,362,12,,16.6,,,,,,
2019-05-17,9,52.4,475,10.4,,9.9,,,,,,
2019-06-24,9,29.4,873,13.4,,7.9,,,,,,
2019-06-10,10,66.4,526,8.6,,1.8,,0.027,19.7,114.9,,
2019-06-10,10,62.8,526,6.7,,2,,0.034,34.8,70.1,,
2019-06-10,10,64.6,527,10.8,,1.9,,0.03,30.3,81,,
2019-06-18,10,92.2,631,25.2,,9.6,,0.036,48.1,215.8,,
2019-06-18,10,89.1,655,22,,8.4,,0.031,50.3,111.7,,
2019-06-18,10,53.7,561,23.9,,8,,0.027,69.2,195,,
2019-06-19,10,85.1,766,32.9,,6.9,,0.028,57.6,392.6,,
2019-06-19,10,83.1,864,27.1,,8.6,,0.011,97.4,414.6,,
2019-06-25,9,87.8,736,30.2,,1.6,,,,,,
2019-06-25,9,105.8,522,32.3,,2,,,,,,
2019-06-25,9,30.1,546,10.9,,2.3,,,,,,
2019-06-08,10,71.4,614,15.3,,1.6,,0.02,14.6,51.3,,
2019-06-08,10,72.5,643,12.4,,1.7,,0.022,15,58.1,,
2019-06-08,10,76.7,654,10.7,,1.8,,0.022,13.9,79.9,,
2019-06-29,10,80.6,594,8,,3.2,,0.032,18,102.2,,
2019-06-29,10,84,605,6,,3.3,,0.032,17.4,140.7,,
2019-06-29,10,72,576,7.6,,2.2,,0.031,6.4,107.4,,
2019-06-29,10,86.4,611,10.1,,2.1,,0.022,5.6,60.3,,
2019-07-02,10,90.2,780,32.4,,3.3,,0.144,51.3,522.8,,
2019-07-02,10,78.4,678,27.2,,3.4,,0.135,36.9,518.5,,
2019-09-30,10,39.4,660,21.9,,2.8,,,,,,
2019-09-30,10,53.1,615,20.6,,2.5,,,,,,
2019-04-19,8,77.2,776,13.6,,2.4,,0.026,29,209.2,,
2019-04-19,8,71.5,737,14.1,,2.1,,0.024,16,486.6,,
2019-03-13,9,58.2,490,6.1,,1.1,,0.021,10.3,41.2,,
2019-03-13,9,105.8,468,8.9,,2.3,,0.037,19.3,92,,
2019-07-05,9,81.9,712,16.9,,4.1,,0.046,20.1,199.7,,
2019-07-05,9,94.4,889,21.9,,4.5,,0.046,54.4,480.2,,
2019-04-09,10,101.4,404,10.7,,2.8,,,,,,
2019-04-09,9,92.4,436,8,,2.6,,,,,,
2019-04-09,10,126,531,14.5,,3.1,,,,,,
2019-05-30,10,69,594,18.3,,2.4,,0.029,65,858.4,,
2019-05-30,10,64.3,565,14,,2.6,,0.03,56.5,974,,
2019-03-15,11,95.7,426,7.5,,3.2,,,,,,
2019-03-15,11,104.7,420,4.6,,2.5,,,,,,
2019-06-21,10,47,714,7.5,,4.3,,0.044,24.1,87.2,,
2019-06-21,10,58.2,586,8.3,,4.5,,0.037,43.7,190,,
2019-05-22,12,14.2,603,50.1,,4.8,,,,,,
2019-05-22,12,38.9,650,38.2,,7.6,,,,,,
2019-05-15,8,66.8,613,27.8,,1.9,,,,,,
2019-05-15,8,64,613,27.7,,1.6,,,,,,
2019-06-28,10,55.4,610,26.6,,5.1,,0.05,37.5,362.6,,
2019-06-28,10,63.9,791,35.4,,4.5,,0.049,63.2,333,,
2019-07-17,9,87.4,612,28.6,,3.4,,0.039,71.3,574.2,,
2019-07-17,9,90.8,577,35.2,,2.8,,0.034,97.3,656.1,,
2019-03-12,11,63.9,442,6.5,,3.6,,,,,,
2019-03-12,11,68.1,467,5.4,,2.7,,,,,,
2019-05-23,10,79.9,615,31.2,,2.8,,,,,,
2019-05-23,11,81.3,604,37,,2.2,,,,,,
2019-05-23,10,78.2,975,59.3,,4.2,,,,,,
2019-05-23,10,76.2,990,58.6,,4.8,,,,,,
2019-06-10,10,80.4,489,3.4,,1.2,,,,,,
2019-06-10,10,104.6,607,8.7,,3.8,,,,,,
2019-06-10,10,124.8,782,10.5,,7.8,,,,,,
2019-06-10,10,93.8,436,2.4,,1.1,,,,,,
2019-05-30,10,78.3,395,27.4,,0.8,,,,,,
2019-05-30,9,79.7,440,33.2,,0.9,,,,,,
2019-05-30,9,74.3,422,34.6,,0.8,,,,,,
2019-04-17,10,77.8,561,10.1,,2.4,,0.031,41.7,104.6,,
2019-04-17,10,66.3,591,12.7,,2.7,,0.043,22,91.9,,
2019-06-05,9,88.6,628,42.1,,3.1,,,,,,
2019-06-05,9,93.7,651,46.1,,4.1,,,,,,
2019-05-27,9,85,408,27.1,,3.6,,,,,,
2019-05-27,10,90.8,439,23.1,,4.2,,,,,,
2019-04-18,9,99.9,490,13.2,,1.6,,0.037,41,71.5,,
2019-04-18,9,69.9,506,21,,1.4,,0.033,31.2,52.1,,
2019-04-18,9,80,479,11.4,,1.7,,0.036,18,38.6,,
2019-04-18,9,76.4,495,8.5,,2,,0.036,8.4,74.5,,
2019-04-25,10,88.4,486,9.1,,1,,0.024,53,650.6,,
2019-04-25,10,90.1,508,9.5,,2.1,,0.031,25,513.4,,
2019-04-24,11,85.6,691,21.6,,6.1,,,,,,
2019-04-24,11,89.1,606,19.3,,5.8,,,,,,
2019-05-08,10,97.7,551,20.9,,2.7,,0.027,20,390.8,,
2019-05-08,10,88.1,462,11.7,,2.4,,0.023,33,338.8,,
2019-05-08,10,91.7,563,16.5,,1.6,,0.023,57,358,,
2019-03-27,10,65.3,476,32.2,,2.1,,0.057,40.9,446.1,,
2019-03-27,10,72.7,541,35.2,,2.5,,0.046,39.7,504.8,,
2019-02-12,9,65.7,510,7.7,,1,,0.015,8.5,211.3,,
2019-02-12,9,70.5,539,11.4,,1.6,,0.015,8.7,147.4,,
2019-02-12,9,68.7,519,8.9,,1.4,,0.011,9.4,150.8,,
2019-02-12,9,56.8,511,9.7,,1.8,,0.016,11.7,202.7,,
2019-04-01,10,52.6,406,3.8,,1.6,,,,,,
2019-04-01,10,60.8,462,3.8,,2.1,,,,,,
2019-07-23,10,77.2,776,23.5,,5.3,,0.034,18,1828,,
2019-07-23,10,74.3,631,22.9,,3.5,,0.031,23,2063.1,,
2019-07-03,9,131.5,612,11.4,,3.3,,,,,,
2019-07-03,9,159.1,625,20.3,,4,,,,,,
2019-04-22,10,80,602,32.5,,4.1,,0.074,30.4,817,,
2019-04-22,10,82.4,757,43.1,,3.9,,0.071,62.9,678.1,,
2019-04-22,10,75.9,615,37.2,,3.6,,0.068,102.1,765.3,,
2019-02-07,10,103.4,625,13.9,,2,,0.021,16.3,171.6,,
2019-02-07,9,93.7,587,10.9,,2.1,,0.024,21,105.6,,
2019-02-07,9,82.5,609,9.4,,2.3,,0.025,17.8,112.4,,
2019-02-07,9,96.1,572,9.4,,2.5,,0.027,16.3,272.6,,
2019-06-19,10,59.8,722,17.5,,8.3,,,,,,
2019-06-19,10,40.2,539,15.1,,3.8,,,,,,
2019-06-19,10,63.1,474,7.5,,3.4,,,,,,
2019-06-19,10,62.2,472,9.9,,2.6,,,,,,
2019-06-19,9,44.9,474,8.4,,3.6,,,,,,
2019-06-19,9,48.8,530,5,,3.5,,,,,,
2019-06-19,9,45.9,395,4,,2.2,,,,,,
2019-06-19,9,45.8,404,3.6,,2.1,,,,,,
2019-04-30,10,67.7,547,17.3,,2.3,,,,,,
2019-04-30,10,76.3,623,16.7,,2.6,,,,,,
2019-03-21,11,85.7,305,5.7,,1.2,,,,,,
2019-03-21,11,87.6,482,8.8,,1.9,,,,,,
2019-04-26,10,72.3,457,18.5,,2.7,,,,,,
2019-04-26,10,78.9,426,11.8,,1.7,,,,,,
2019-06-05,9,81.6,623,44.2,,4,,0.059,35.6,312.3,,
2019-06-05,9,40.6,669,37.5,,3.9,,0.054,40.5,406.1,,
2019-07-01,14,28.5,515,10.6,,2.1,,0,0,0,,
2019-07-01,14,35,397,13.8,,2,,0,0,0,,
2019-07-01,14,48.3,500,27.5,,2.2,,0,0,0,,
2019-05-28,11,14.6,410,15.4,,5.6,,,,,,
2019-05-28,11,12.2,495,16.9,,6.5,,,,,,
2019-04-22,8,84.2,526,16.1,,2.2,,0.022,45,242.8,,
2019-04-22,9,87.3,541,21.8,,2.5,,0.024,109,348.9,,
2019-06-03,10,89,550,21.6,,2.2,,0.025,30,226.2,,
2019-06-03,10,75.5,431,13.4,,0.9,,0.024,15,547.4,,
2019-06-03,10,86.6,693,18,,2.6,,0.03,23,132.1,,
2019-04-11,9,43.6,450,7.6,,1.9,,,,,,
2019-04-11,9,48.7,343,15.7,,2,,,,,,
2019-02-18,11,71.1,351,5.6,,1,,0.029,24,24.4,,
2019-02-18,11,70.5,380,6.6,,1.1,,0.03,21,36.7,,
2019-04-04,9,85.6,427,15.2,,0.9,,0.03,,824.7,,
2019-04-04,9,98.3,408,14.1,,1.1,,0.032,,380.3,,
2019-04-04,9,104.8,479,27,,1.2,,0.047,,270.3,,
2019-04-04,9,75.3,488,13.8,,1.3,,0.055,,801.4,,
2019-03-19,10,89.2,640,12.2,,2.6,,0.077,,53.9,,
2019-03-19,10,93.2,681,15.7,,1.8,,0.07,,85.1,,
2019-03-19,10,105.3,516,9.6,,0.8,,0.049,,88.5,,
2019-06-26,9,66.7,576,20.3,,1,,0.048,42.3,28.6,,
2019-06-26,9,86.4,577,24.3,,1.1,,0.035,58,111.7,,
2019-05-28,10,33.8,402,39.8,,0.6,,0.006,19.6,199.9,,
2019-05-28,10,36.4,466,27.6,,1.1,,0.03,19.8,230.2,,
2019-12-20,11,28.1,367,11.3,,1.4,,0.012,25.3,145.8,,
2019-12-20,11,49.9,326,11.6,,0.9,,0.017,38,173.9,,
2019-02-14,8,79.4,524,7.8,,2,,,,,,
2019-02-14,8,87.9,441,7.4,,2.4,,,,,,
