serno,tmfc,tmfc_d,ID,tmfc_h,pm10,pm25,pm1,humi,temp,hcho,co,no2,rn,voc,co2,tab
AMI242210004,2.0221E+13,20221013,222,3,6,4.5,4.3,36.4,22.9,165.19,1.1,0,1.1,0,529,0
AMI242210004,2.0221E+13,20221013,223,3,6,4.5,4.3,36.3,22.8,164.99,1.11,0,1.1,0,529,0
AMI242210004,2.0221E+13,20221013,224,3,6.3,4.8,4.6,36.3,22.8,164.59,1.09,0,1.1,0,529,0
AMI242210004,2.0221E+13,20221013,225,3,6.7,5,4.7,36.3,22.8,164.59,1.1,0,1.1,0,529,0
AMI242210004,2.0221E+13,20221013,226,3,6.3,4.5,4.3,36.4,22.8,164.59,1.1,0,1.1,0,528,0
AMI242210004,2.0221E+13,20221013,227,3,6.3,4.5,4.3,36.4,22.8,164.6,1.1,0,1.1,0,528,0
AMI242210004,2.0221E+13,20221013,228,3,7.3,4.8,4.6,36.3,22.8,164.6,1.09,0,1.1,0,528,0
AMI242210004,2.0221E+13,20221013,229,3,6.2,4.4,4.2,36.3,22.8,164.59,1.09,0,1.1,0,527,0
AMI242210004,2.0221E+13,20221013,230,3,7,4.9,4.7,36.3,22.8,164.59,1.08,0,1.1,0,527,0
AMI242210004,2.0221E+13,20221013,231,3,7,4.9,4.7,36.3,22.8,164.59,1.09,0,1.1,0,527,0
AMI242210004,2.0221E+13,20221013,232,3,7,4.8,4.6,36.3,22.8,164.59,1.08,0,1.1,0,527,0
AMI242210004,2.0221E+13,20221013,233,3,6.3,4.6,4.4,36.2,22.8,164.59,1.08,0,1.1,0,526,0
AMI242210004,2.0221E+13,20221013,234,3,6,4.3,4.1,36.3,22.8,164.6,1.08,0,1.1,0,526,0
AMI242210004,2.0221E+13,20221013,235,3,6,4.4,4.2,36.2,22.8,164.6,1.08,0,1.1,0,525,0
AMI242210004,2.0221E+13,20221013,236,3,6.7,4.6,4.4,36.3,22.9,164.59,1.08,0,1.1,0,524,0
AMI242210004,2.0221E+13,20221013,237,3,7.2,4.6,4.4,36.3,22.8,164.59,1.07,0,1.1,0,524,0
AMI242210004,2.0221E+13,20221013,238,3,6.5,4.5,4.3,36.4,22.8,164.59,1.08,0,1.6,0,523,0
AMI242210004,2.0221E+13,20221013,239,3,7,4.7,4.5,36.4,22.9,164.58,1.08,0,1.6,0,522,0
AMI242210004,2.0221E+13,20221013,240,3,7,4.7,4.5,36.5,22.8,164.59,1.08,0,1.6,0,522,0
AMI242210004,2.0221E+13,20221013,241,4,6.2,4.9,4.7,36.4,22.8,164.59,1.09,0,1.6,0,522,0
AMI242210004,2.0221E+13,20221013,242,4,7.2,4.3,4.1,36.4,22.8,164.61,1.08,0,1.6,0,522,0
AMI242210004,2.0221E+13,20221013,243,4,7.2,4.3,4.1,36.2,22.8,164.6,1.07,0,1.6,0,522,0
AMI242210004,2.0221E+13,20221013,244,4,6.7,4.5,4.3,36.3,22.8,164.6,1.07,0,1.6,0,522,0
AMI242210004,2.0221E+13,20221013,245,4,6,4.4,4.2,36.3,22.8,164.61,1.06,0,1.6,0,520,0
AMI242210004,2.0221E+13,20221013,246,4,6,4.4,4.2,36.3,22.8,164.61,1.07,0,1.6,0,520,0
AMI242210004,2.0221E+13,20221013,247,4,6,4.4,4.2,36.4,22.8,164.61,1.07,0,1.6,0,520,0
AMI242210004,2.0221E+13,20221013,248,4,7.2,4.4,4.2,36.5,22.8,164.61,1.06,0,1.4,0,519,0
AMI242210004,2.0221E+13,20221013,249,4,6.6,4.4,4.2,36.3,22.8,164.61,1.06,0,1.4,0,519,0
AMI242210004,2.0221E+13,20221013,250,4,7.1,4.9,4.7,36.3,22.8,164.61,1.06,0,1.4,0,518,0
AMI242210004,2.0221E+13,20221013,251,4,6.2,4.6,4.4,36.4,22.8,164.6,1.06,0,1.4,0,518,0
AMI242210004,2.0221E+13,20221013,252,4,7.4,4.8,4.6,36.4,22.7,164.6,1.06,0,1.4,0,517,0
AMI242210004,2.0221E+13,20221013,253,4,6.7,4.6,4.4,36.4,22.8,164.61,1.06,0,1.4,0,517,0
AMI242210004,2.0221E+13,20221013,254,4,6.7,4.6,4.4,36.3,22.8,165.41,1.06,0,1.4,0,517,0
AMI242210004,2.0221E+13,20221013,255,4,6.7,4.6,4.4,36.3,22.8,164.61,1.06,0,1.4,0,517,0
AMI242210004,2.0221E+13,20221013,256,4,6,4.3,4.1,36.4,22.8,164.61,1.06,0,1.4,0,516,0
AMI242210004,2.0221E+13,20221013,257,4,7.7,4.9,4.7,36.3,22.8,164.61,1.06,0,1.4,0,514,0
AMI242210004,2.0221E+13,20221013,258,4,6.2,4.4,4.2,36.4,22.8,164.61,1.06,0,1.4,0,514,0
AMI242210004,2.0221E+13,20221013,259,4,7.8,4.2,4,36.3,22.7,164.62,1.05,0,1.4,0,515,0
AMI242210004,2.0221E+13,20221013,260,4,6.7,4.5,4.3,36.4,22.8,164.62,1.05,0,1.4,0,515,0
AMI242210004,2.0221E+13,20221013,261,4,6.7,4.5,4.3,36.5,22.8,164.62,1.05,0,1.4,0,514,0
AMI242210004,2.0221E+13,20221013,262,4,6.2,4.2,4,36.3,22.8,164.62,1.04,0,1.4,0,514,0
AMI242210004,2.0221E+13,20221013,263,4,6.2,4.2,4,36.3,22.7,164.62,1.05,0,1.4,0,514,0
AMI242210004,2.0221E+13,20221013,264,4,6.3,4.3,4.1,36.3,22.8,164.62,1.05,0,1.4,0,515,0
AMI242210004,2.0221E+13,20221013,265,4,6.4,4.7,4.5,36.4,22.7,164.63,1.04,0,1.4,0,515,0
AMI242210004,2.0221E+13,20221013,266,4,6.1,4.3,4.1,36.5,22.7,164.63,1.04,0,1.4,0,515,0
AMI242210004,2.0221E+13,20221013,267,4,6.8,4.6,4.4,36.4,22.8,164.62,1.03,0,1.5,0,516,0
AMI242210004,2.0221E+13,20221013,268,4,6.4,4.5,4.3,36.4,22.8,164.62,1.04,0,1.5,0,516,0
AMI242210004,2.0221E+13,20221013,269,4,6.4,4.5,4.3,36.4,22.7,164.63,1.04,0,1.5,0,516,0
AMI242210004,2.0221E+13,20221013,270,4,6.9,4.6,4.4,36.4,22.8,164.62,1.04,0,1.5,0,516,0
AMI242210004,2.0221E+13,20221013,271,4,6.8,4.6,4.4,36.4,22.8,164.63,1.04,0,1.5,0,516,0
AMI242210004,2.0221E+13,20221013,272,4,6.6,4.8,4.6,36.3,22.8,164.63,1.04,0,1.5,0,516,0
AMI242210004,2.0221E+13,20221013,273,4,6.7,4.3,4.1,36.4,22.7,164.63,1.03,0,1.5,0,516,0
AMI242210004,2.0221E+13,20221013,274,4,7,4.3,4.1,36.5,22.8,164.63,1.03,0,1.5,0,515,0
AMI242210004,2.0221E+13,20221013,275,4,6.5,4.6,4.4,36.6,22.8,164.63,1.03,0,1.5,0,515,0
AMI242210004,2.0221E+13,20221013,276,4,6.3,4.5,4.3,36.5,22.8,164.62,1.03,0,1.5,0,514,0
AMI242210004,2.0221E+13,20221013,277,4,6.5,4.2,4,36.6,22.7,164.62,1.03,0,1.5,0,514,0
AMI242210004,2.0221E+13,20221013,278,4,6.9,4.6,4.4,36.4,22.8,164.63,1.03,0,2,0,513,0
AMI242210004,2.0221E+13,20221013,279,4,6.9,4.6,4.4,36.4,22.8,164.63,1.02,0,2,0,513,0
AMI242210004,2.0221E+13,20221013,280,4,6.5,4.8,4.6,36.6,22.8,164.62,1.02,0,2,0,512,0
AMI242210004,2.0221E+13,20221013,281,4,6.3,4.3,4.1,36.5,22.8,164.62,1.02,0,2,0,512,0
AMI242210004,2.0221E+13,20221013,282,4,6.4,4.4,4.2,36.4,22.7,164.63,1.02,0,2,0,512,0
AMI242210004,2.0221E+13,20221013,283,4,6.9,4.6,4.4,36.4,22.7,164.63,1.02,0,2,0,511,0
AMI242210004,2.0221E+13,20221013,284,4,6.8,4.2,4,36.4,22.8,164.63,1.02,0,2,0,510,0
AMI242210004,2.0221E+13,20221013,285,4,6.3,4.4,4.2,36.5,22.8,164.63,1.02,0,2,0,509,0
AMI242210004,2.0221E+13,20221013,286,4,6.3,4.4,4.2,36.5,22.6,164.63,1.01,0,2,0,509,0
AMI242210004,2.0221E+13,20221013,287,4,6,4.2,4,36.5,22.9,164.63,1.01,0,1.8,0,508,0
AMI242210004,2.0221E+13,20221013,288,4,6.1,4.2,4,36.5,22.8,164.63,1.01,0,1.8,0,508,0
AMI242210004,2.0221E+13,20221013,289,4,6.1,4.2,4,36.5,22.8,164.64,1,0,1.8,0,508,0
AMI242210004,2.0221E+13,20221013,290,4,6.1,4.2,4,36.5,22.7,164.63,1.01,0,1.8,0,508,0
AMI242210004,2.0221E+13,20221013,291,4,6,4.2,4,36.6,22.8,137.19,0.84,0,1.8,0,507,0
AMI242210004,2.0221E+13,20221013,292,4,6,4.2,4,36.5,22.8,164.63,1.01,0,1.8,0,507,0
AMI242210004,2.0221E+13,20221013,293,4,6.4,4.7,4.5,36.6,22.8,164.63,1,0,1.8,0,507,0
AMI242210004,2.0221E+13,20221013,294,4,6.4,4.7,4.5,36.4,22.8,164.64,1.01,0,1.8,0,506,0
AMI242210004,2.0221E+13,20221013,295,4,6.4,4.7,4.5,36.6,22.7,164.64,1.01,0,1.8,0,506,0
AMI242210004,2.0221E+13,20221013,296,4,6.4,4.7,4.5,36.6,22.8,164.63,1,0,1.8,0,506,0
AMI242210004,2.0221E+13,20221013,297,4,6.4,4.6,4.4,36.5,22.8,164.63,1,0,1.4,0,506,0
AMI242210004,2.0221E+13,20221013,298,4,6.7,4.1,3.9,36.6,22.7,164.63,1,0,1.4,0,505,0
AMI242210004,2.0221E+13,20221013,299,4,6.5,4.4,4.2,36.5,22.7,164.63,0.99,0,1.4,0,505,0
AMI242210004,2.0221E+13,20221013,300,4,6.6,4.6,4.4,36.5,22.8,164.63,0.99,0,1.4,0,505,0
AMI242210004,2.0221E+13,20221013,301,5,6.6,4.6,4.4,36.5,22.8,164.63,0.99,0,1.4,0,505,0
AMI242210004,2.0221E+13,20221013,302,5,6.2,4.4,4.2,36.6,22.8,164.62,0.99,0,1.4,0,505,0
AMI242210004,2.0221E+13,20221013,303,5,6.9,4.6,4.4,36.4,22.6,164.63,0.99,0,1.4,0,506,0
AMI242210004,2.0221E+13,20221013,304,5,6.2,4,3.8,36.6,22.8,164.22,0.98,0,1.4,0,506,0
AMI242210004,2.0221E+13,20221013,305,5,6.6,4.4,4.2,36.6,22.7,164.62,0.98,0,1.4,0,506,0
AMI242210004,2.0221E+13,20221013,306,5,6.7,4.5,4.3,36.6,22.8,164.22,0.98,0,1.4,0,505,0
AMI242210004,2.0221E+13,20221013,307,5,6,4.5,4.3,36.6,22.8,163.41,0.98,0,1.5,0,505,0
AMI242210004,2.0221E+13,20221013,308,5,6.1,4.4,4.2,36.6,22.7,164.64,0.98,0,1.5,0,505,0
AMI242210004,2.0221E+13,20221013,309,5,6.1,4.4,4.2,36.7,22.7,164.64,0.99,0,1.5,0,504,0
AMI242210004,2.0221E+13,20221013,310,5,6.4,4.7,4.5,36.5,22.7,163.62,0.98,0,1.5,0,503,0
AMI242210004,2.0221E+13,20221013,311,5,6.2,4.4,4.2,36.6,22.7,164.23,0.98,0,1.5,0,503,0
AMI242210004,2.0221E+13,20221013,312,5,6.1,3.9,3.7,36.5,22.8,164.23,0.98,0,1.5,0,503,0
AMI242210004,2.0221E+13,20221013,313,5,6.8,4.6,4.4,36.5,22.7,164.44,0.98,0,1.5,0,503,0
AMI242210004,2.0221E+13,20221013,314,5,6.3,4.4,4.2,36.7,22.7,164.23,0.98,0,1.5,0,503,0
AMI242210004,2.0221E+13,20221013,315,5,5.8,4.2,4,36.6,22.7,164.63,0.99,0,1.5,0,503,0
AMI242210004,2.0221E+13,20221013,316,5,6.8,4.1,3.9,36.7,22.7,164.22,0.98,0,1.5,0,502,0
AMI242210004,2.0221E+13,20221013,317,5,6.3,4.5,4.3,36.6,22.8,164.64,0.97,0,1.3,0,502,0
AMI242210004,2.0221E+13,20221013,318,5,6.2,4.5,4.3,36.6,22.7,164.63,0.97,0,1.3,0,502,0
AMI242210004,2.0221E+13,20221013,319,5,6.1,4.1,3.9,36.7,22.7,164.63,0.96,0,1.3,0,502,0
AMI242210004,2.0221E+13,20221013,320,5,6.1,4.1,3.9,36.7,22.7,164.22,0.97,0,1.3,0,502,0
AMI242210004,2.0221E+13,20221013,321,5,5.9,4.3,4.1,36.7,22.7,163.41,0.97,0,1.3,0,501,0
AMI242210004,2.0221E+13,20221013,322,5,5.9,4.3,4.1,36.6,22.8,164.02,0.96,0,1.3,0,501,0
AMI242210004,2.0221E+13,20221013,323,5,7.1,4.7,4.5,36.6,22.7,163.81,0.97,0,1.3,0,501,0
AMI242210004,2.0221E+13,20221013,324,5,6.3,4.1,3.9,36.6,22.8,162.19,0.96,0,1.3,0,500,0
AMI242210004,2.0221E+13,20221013,325,5,6.2,4.5,4.3,36.6,22.7,164.23,0.96,0,1.3,0,499,0
AMI242210004,2.0221E+13,20221013,326,5,6.4,4.4,4.2,36.6,22.7,164.64,0.95,0,1.3,0,499,0
AMI242210004,2.0221E+13,20221013,327,5,6,4.3,4.1,36.6,22.6,164.24,0.96,0,1.4,0,499,0
AMI242210004,2.0221E+13,20221013,328,5,6.4,4.4,4.2,36.6,22.7,162.61,0.95,0,1.4,0,499,0
AMI242210004,2.0221E+13,20221013,329,5,5.6,4.1,3.9,36.6,22.8,164.03,0.95,0,1.4,0,499,0
AMI242210004,2.0221E+13,20221013,330,5,6.2,4.3,4.1,36.6,22.6,162.61,0.95,0,1.4,0,498,0
AMI242210004,2.0221E+13,20221013,331,5,6.4,4.3,4.1,36.6,22.7,164.03,0.95,0,1.4,0,497,0
AMI242210004,2.0221E+13,20221013,332,5,6.4,4.3,4.1,36.5,22.7,163.63,0.95,0,1.4,0,497,0
AMI242210004,2.0221E+13,20221013,333,5,6,4.1,3.9,36.5,22.7,163.83,0.95,0,1.4,0,496,0
AMI242210004,2.0221E+13,20221013,334,5,6.4,4.6,4.4,36.7,22.7,164.44,0.94,0,1.4,0,495,0
AMI242210004,2.0221E+13,20221013,335,5,7.1,4.4,4.2,36.7,22.8,164.64,0.95,0,1.4,0,495,0
AMI242210004,2.0221E+13,20221013,336,5,6.5,4.3,4.1,36.7,22.7,163.23,0.94,0,1.4,0,495,0
AMI242210004,2.0221E+13,20221013,337,5,6.5,4.3,4.1,36.7,22.7,164.04,0.94,0,1.4,0,495,0
AMI242210004,2.0221E+13,20221013,338,5,6.5,4.3,4.1,36.6,22.7,164.65,0.95,0,1.4,0,495,0
AMI242210004,2.0221E+13,20221013,339,5,6.1,4.1,3.9,36.7,22.7,164.64,0.94,0,1.1,0,494,0
AMI242210004,2.0221E+13,20221013,340,5,6,4.3,4.1,36.7,22.7,164.24,0.94,0,1.1,0,494,0
AMI242210004,2.0221E+13,20221013,341,5,6.9,4.7,4.5,36.7,22.7,164.65,0.94,0,1.1,0,493,0
AMI242210004,2.0221E+13,20221013,342,5,6.5,4.4,4.2,36.7,22.7,163.83,0.93,0,1.1,0,493,0
AMI242210004,2.0221E+13,20221013,343,5,6.5,4.4,4.2,36.7,22.7,164.65,0.93,0,1.1,0,492,0
AMI242210004,2.0221E+13,20221013,344,5,6.1,4.5,4.3,36.8,22.7,164.65,0.94,0,1.1,0,493,0
AMI242210004,2.0221E+13,20221013,345,5,6.1,4.5,4.3,36.7,22.7,164.04,0.93,0,1.1,0,493,0
AMI242210004,2.0221E+13,20221013,346,5,6.1,4.5,4.3,36.8,22.7,164.45,0.93,0,1.1,0,493,0
AMI242210004,2.0221E+13,20221013,347,5,6.2,4.1,3.9,36.6,22.6,164.04,0.93,0,1.1,0,492,0
AMI242210004,2.0221E+13,20221013,348,5,5.9,4.3,4.1,36.8,22.7,164.45,0.93,0,1.1,0,493,0
AMI242210004,2.0221E+13,20221013,349,5,5.9,4.3,4.1,36.7,22.8,163.84,0.92,0,1.1,0,493,0
AMI242210004,2.0221E+13,20221013,350,5,5.8,4.2,4,36.6,22.6,164.65,0.93,0,1.1,0,493,0
AMI242210004,2.0221E+13,20221013,351,5,6.3,4.2,4,36.6,22.7,164.45,0.93,0,1.1,0,492,0
AMI242210004,2.0221E+13,20221013,352,5,6.7,4.1,3.9,36.7,22.8,163.24,0.92,0,1.1,0,492,0
AMI242210004,2.0221E+13,20221013,353,5,5.7,3.9,3.7,36.8,22.7,162.42,0.92,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,354,5,5.7,3.9,3.7,36.8,22.8,164.66,0.92,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,355,5,6.2,4,3.8,36.6,22.7,163.24,0.92,0,1.1,0,492,0
AMI242210004,2.0221E+13,20221013,356,5,6,4.1,3.9,36.7,22.8,164.25,0.92,0,1.1,0,492,0
AMI242210004,2.0221E+13,20221013,357,5,5.9,4.1,3.9,36.6,22.7,162.43,0.92,0,1.1,0,492,0
AMI242210004,2.0221E+13,20221013,358,5,6.3,4.4,4.2,36.7,22.7,162.22,0.92,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,359,5,5.9,4,3.8,36.8,22.7,162.22,0.91,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,360,5,6.9,4.4,4.2,36.7,22.7,162.62,0.91,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,361,6,6,4,3.8,36.8,22.7,164.05,0.91,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,362,6,6,4,3.8,36.7,22.7,164.25,0.91,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,363,6,6.6,4.1,3.9,36.8,22.7,164.46,0.91,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,364,6,6.7,4.4,4.2,36.7,22.7,164.05,0.91,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,365,6,6.7,4.4,4.2,36.8,22.7,164.66,0.92,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,366,6,6,4.1,3.9,36.7,22.7,164.26,0.92,0,1.1,0,491,0
AMI242210004,2.0221E+13,20221013,367,6,6.2,4,3.8,36.8,22.7,163.64,0.9,0,1.2,0,490,0
AMI242210004,2.0221E+13,20221013,368,6,6,4.1,3.9,36.7,22.7,163.02,0.91,0,1.2,0,490,0
AMI242210004,2.0221E+13,20221013,369,6,5.5,3.8,3.6,36.7,22.7,163.63,0.91,0,1.2,0,489,0
AMI242210004,2.0221E+13,20221013,370,6,6,4,3.8,36.9,22.7,164.04,0.91,0,1.2,0,487,0
AMI242210004,2.0221E+13,20221013,371,6,6.2,4.1,3.9,36.8,22.7,163.84,0.9,0,1.2,0,487,0
AMI242210004,2.0221E+13,20221013,372,6,6.2,4.1,3.9,36.9,22.7,163.22,0.9,0,1.2,0,487,0
AMI242210004,2.0221E+13,20221013,373,6,6,4.1,3.9,36.8,22.8,163.63,0.89,0,1.2,0,487,0
AMI242210004,2.0221E+13,20221013,374,6,5.2,3.7,3.5,36.7,22.7,162.2,0.89,0,1.2,0,487,0
AMI242210004,2.0221E+13,20221013,375,6,5.2,3.7,3.5,36.7,22.7,162.21,0.9,0,1.2,0,487,0
AMI242210004,2.0221E+13,20221013,376,6,5.2,3.7,3.5,36.8,22.6,162.21,0.89,0,1.2,0,487,0
AMI242210004,2.0221E+13,20221013,377,6,5.9,4,3.8,36.8,22.7,162.21,0.89,0,1.2,0,487,0
AMI242210004,2.0221E+13,20221013,378,6,5.8,4.2,4,36.9,22.7,162.21,0.89,0,1.3,0,487,0
AMI242210004,2.0221E+13,20221013,379,6,6.8,4.6,4.4,36.9,22.8,162.2,0.89,0,1.3,0,486,0
AMI242210004,2.0221E+13,20221013,380,6,6.7,4.5,4.3,36.7,22.6,162.21,0.9,0,1.3,0,485,0
AMI242210004,2.0221E+13,20221013,381,6,6.4,4.4,4.2,36.8,22.7,162.21,0.89,0,1.3,0,485,0
AMI242210004,2.0221E+13,20221013,382,6,6.1,3.9,3.7,36.8,22.7,162.21,0.88,0,1.3,0,484,0
AMI242210004,2.0221E+13,20221013,383,6,7.3,4.2,4,36.8,22.6,162.21,0.88,0,1.3,0,485,0
AMI242210004,2.0221E+13,20221013,384,6,5.9,4.1,3.9,37,22.7,162.2,0.89,0,1.3,0,485,0
AMI242210004,2.0221E+13,20221013,385,6,6.5,4.1,3.9,36.9,22.7,162.2,0.88,0,1.3,0,485,0
AMI242210004,2.0221E+13,20221013,386,6,6.5,4.1,3.9,36.9,22.7,162.2,0.88,0,1.3,0,486,0
AMI242210004,2.0221E+13,20221013,387,6,5.7,4.2,4,36.9,22.6,162.21,0.88,0,1.2,0,486,0
AMI242210004,2.0221E+13,20221013,388,6,5.4,3.8,3.6,37,22.7,162.21,0.88,0,1.2,0,486,0
AMI242210004,2.0221E+13,20221013,389,6,6.4,3.9,3.7,36.9,22.7,162.21,0.87,0,1.2,0,486,0
AMI242210004,2.0221E+13,20221013,390,6,6,3.9,3.7,36.9,22.6,162.21,0.88,0,1.2,0,486,0
AMI242210004,2.0221E+13,20221013,391,6,5.4,3.9,3.7,37,22.6,160.17,0.88,0,1.2,0,486,0
AMI242210004,2.0221E+13,20221013,392,6,6.6,4,3.8,36.8,22.6,159.77,0.88,0,1.2,0,485,0
AMI242210004,2.0221E+13,20221013,393,6,6.7,4,3.8,36.8,22.7,160.17,0.88,0,1.2,0,485,0
AMI242210004,2.0221E+13,20221013,394,6,6.7,4,3.8,36.8,22.7,161.2,0.88,0,1.2,0,485,0
AMI242210004,2.0221E+13,20221013,395,6,6.7,4,3.8,36.8,22.7,161.81,0.88,0,1.2,0,485,0
AMI242210004,2.0221E+13,20221013,396,6,5.9,4,3.8,37,22.7,162.22,0.87,0,1.2,0,485,0
AMI242210004,2.0221E+13,20221013,397,6,5.9,3.6,3.4,36.9,22.7,162.23,0.87,0,1.4,0,484,0
AMI242210004,2.0221E+13,20221013,398,6,6.6,4,3.8,36.8,22.7,162.23,0.87,0,1.4,0,484,0
AMI242210004,2.0221E+13,20221013,399,6,6.3,4.2,4,36.9,22.7,160.81,0.87,0,1.4,0,483,0
AMI242210004,2.0221E+13,20221013,400,6,5.7,3.9,3.7,36.9,22.6,162.23,0.86,0,1.4,0,482,0
AMI242210004,2.0221E+13,20221013,401,6,5.9,4,3.8,37,22.8,162.23,0.86,0,1.4,0,482,0
AMI242210004,2.0221E+13,20221013,402,6,6,4,3.8,36.8,22.7,162.23,0.86,0,1.4,0,481,0
AMI242210004,2.0221E+13,20221013,403,6,6.7,3.9,3.7,36.9,22.7,162.23,0.86,0,1.4,0,481,0
AMI242210004,2.0221E+13,20221013,404,6,6.7,3.9,3.7,36.9,22.7,161.63,0.86,0,1.4,0,481,0
AMI242210004,2.0221E+13,20221013,405,6,6.6,4.2,4,36.7,22.6,160.61,0.86,0,1.4,0,480,0
AMI242210004,2.0221E+13,20221013,406,6,6.6,4.2,4,36.9,22.7,158.58,0.86,0,1.4,0,480,0
AMI242210004,2.0221E+13,20221013,407,6,6.8,3.9,3.7,36.9,22.7,158.57,0.86,0,1.6,0,479,0
AMI242210004,2.0221E+13,20221013,408,6,6.8,3.9,3.7,36.9,22.7,158.57,0.86,0,1.6,0,479,0
AMI242210004,2.0221E+13,20221013,409,6,6.6,4.4,4.2,36.8,22.8,158.57,0.85,0,1.6,0,479,0
AMI242210004,2.0221E+13,20221013,410,6,6.3,4.1,3.9,36.9,22.7,158.58,0.86,0,1.6,0,478,0
AMI242210004,2.0221E+13,20221013,411,6,5.9,4.1,3.9,36.8,22.7,158.57,0.85,0,1.6,0,478,0
AMI242210004,2.0221E+13,20221013,412,6,6,4.1,3.9,36.9,22.7,158.57,0.85,0,1.6,0,478,0
AMI242210004,2.0221E+13,20221013,413,6,6,4.1,3.9,36.8,22.7,158.57,0.85,0,1.6,0,479,0
AMI242210004,2.0221E+13,20221013,414,6,5.7,4,3.8,36.9,22.7,161.01,0.85,0,1.6,0,479,0
AMI242210004,2.0221E+13,20221013,415,6,5.8,3.6,3.4,36.9,22.7,162.23,0.86,0,1.6,0,479,0
AMI242210004,2.0221E+13,20221013,416,6,5.4,3.7,3.5,37,22.6,162.24,0.84,0,1.6,0,480,0
AMI242210004,2.0221E+13,20221013,417,6,6,4.1,3.9,36.9,22.8,162.05,0.84,0,1.9,0,479,0
AMI242210004,2.0221E+13,20221013,418,6,6.2,3.8,3.6,36.9,22.6,162.24,0.85,0,1.9,0,479,0
AMI242210004,2.0221E+13,20221013,419,6,6.8,4.1,3.9,37,22.7,162.03,0.84,0,1.9,0,479,0
AMI242210004,2.0221E+13,20221013,420,6,5.8,3.7,3.5,36.9,22.7,158.98,0.84,0,1.9,0,479,0
AMI242210004,2.0221E+13,20221013,421,7,5.7,3.8,3.6,36.9,22.7,159.8,0.85,0,1.9,0,479,0
AMI242210004,2.0221E+13,20221013,422,7,5.7,3.8,3.6,37,22.8,158.99,0.84,0,1.9,0,479,0
AMI242210004,2.0221E+13,20221013,423,7,5.9,4,3.8,36.9,22.8,159.19,0.84,0,1.9,0,480,0
AMI242210004,2.0221E+13,20221013,424,7,5.6,3.6,3.4,37,22.6,158.58,0.83,0,1.9,0,480,0
AMI242210004,2.0221E+13,20221013,425,7,5.6,3.6,3.4,37,22.7,159.4,0.84,0,1.9,0,480,0
AMI242210004,2.0221E+13,20221013,426,7,6.2,4.1,3.9,36.9,22.6,158.58,0.84,0,1.9,0,480,0
AMI242210004,2.0221E+13,20221013,427,7,5.7,3.9,3.7,37,22.7,158.57,0.84,0,1.6,0,480,0
AMI242210004,2.0221E+13,20221013,428,7,5.4,3.8,3.6,36.9,22.7,158.58,0.84,0,1.6,0,478,0
AMI242210004,2.0221E+13,20221013,429,7,5.4,3.8,3.6,37,22.6,158.99,0.84,0,1.6,0,478,0
AMI242210004,2.0221E+13,20221013,430,7,5.4,3.8,3.6,37,22.6,159.19,0.84,0,1.6,0,478,0
AMI242210004,2.0221E+13,20221013,431,7,5.4,3.8,3.6,36.9,22.7,158.58,0.83,0,1.6,0,478,0
AMI242210004,2.0221E+13,20221013,432,7,6.8,4.2,4,37,22.7,158.58,0.84,0,1.6,0,478,0
AMI242210004,2.0221E+13,20221013,433,7,6.3,4.2,4,36.9,22.7,158.59,0.83,0,1.6,0,477,0
AMI242210004,2.0221E+13,20221013,434,7,6.3,3.9,3.7,37,22.8,158.58,0.83,0,1.6,0,477,0
AMI242210004,2.0221E+13,20221013,435,7,6.1,3.9,3.7,37,22.6,158.58,0.83,0,1.6,0,475,0
AMI242210004,2.0221E+13,20221013,436,7,7.2,3.8,3.6,37,22.7,158.57,0.84,0,1.6,0,475,0
AMI242210004,2.0221E+13,20221013,437,7,5.1,3.3,3.1,37,22.5,158.58,0.83,0,1.6,0,474,0
AMI242210004,2.0221E+13,20221013,438,7,7,4.1,3.9,37,22.7,158.58,0.83,0,1.6,0,474,0
AMI242210004,2.0221E+13,20221013,439,7,5.8,4,3.8,37.1,22.6,158.58,0.83,0,1.6,0,474,0
AMI242210004,2.0221E+13,20221013,440,7,5.8,4,3.8,37,22.6,158.58,0.82,0,1.6,0,474,0
AMI242210004,2.0221E+13,20221013,441,7,5.7,3.7,3.5,36.9,22.6,158.58,0.83,0.47,1.6,0,475,0
AMI242210004,2.0221E+13,20221013,442,7,6,3.9,3.7,36.9,22.7,158.58,0.83,0,1.6,0,475,0
AMI242210004,2.0221E+13,20221013,443,7,5.9,3.7,3.5,37.1,22.7,158.58,0.83,0.5,1.6,0,477,0
AMI242210004,2.0221E+13,20221013,444,7,6.2,4.2,4,37,22.6,158.58,0.83,0,1.6,0,477,0
AMI242210004,2.0221E+13,20221013,445,7,6,4.2,4,37,22.6,158.58,0.82,0,1.6,0,477,0
