pm10,pm25,pm1,humi,temp,hcho,co,no2,rn,voc,co2
8.7,6.7,6.4,36.3,23,191.27,0.55,7.59,1.6,339.4,354
8.7,6.7,6.4,36.4,23.1,187.82,0.55,7.95,1.6,339.5,354
9.6,7.1,6.7,36.3,23.1,186.4,0.55,7.93,1.6,338.8,353
8.6,7.1,6.7,36.4,23.1,187.01,0.54,7.87,1.6,338.7,359
8.1,6.6,6.3,36.3,23.2,187.41,0.55,7.27,1.6,338.3,362
8.1,6.6,6.3,36.5,23.1,185.59,0.55,7.59,1.6,334.1,362
8.1,6.6,6.3,36.5,23,185.38,0.54,7.14,1.6,334.2,362
8.1,6.3,6,36.3,23.1,185.59,0.55,7.24,1.6,334.5,365
8.8,6.8,6.5,36.4,23.1,182.54,0.54,8.01,1.6,330.2,371
8,6.7,6.4,36.3,23.1,181.73,0.54,8.38,1.4,330.8,374
8.1,6.6,6.3,36.3,23.1,182.95,0.54,7.26,1.4,332.5,374
7.8,6.3,6,36.3,23,183.96,0.55,7.51,1.4,328.1,378
8.3,6.4,6.1,36.4,23.1,180.92,0.54,7.75,1.4,327.1,381
8.3,6.4,6.1,36.4,23.2,181.53,0.54,7.59,1.4,326.6,381
8.7,6.6,6.3,36.4,23.1,181.53,0.54,7.8,1.4,327.3,384
8.7,6.3,6,36.4,23,182.74,0.54,7.97,1.4,327.8,387
8.7,6.3,6,36.4,23.1,181.73,0.54,8.27,1.4,328.7,390
8.7,6.3,6,36.4,23,181.53,0.54,7.87,1.4,330.1,390
7.4,6,5.7,36.5,23.1,182.14,0.54,7.85,1.4,331.2,397
7.4,6,5.7,36.5,23,182.34,0.55,7.28,1.4,327.6,397
7.4,6.2,5.9,36.5,23,181.94,0.54,8.05,1.5,326.9,400
8.5,6.2,5.9,36.6,23.1,182.35,0.53,7.69,1.5,324.9,400
7.9,6,5.7,36.3,23.1,178.89,0.53,7.29,1.5,323.3,400
8.5,6.6,6.3,36.4,23.2,177.87,0.54,7.84,1.5,323.2,400
8.5,6.6,6.3,36.5,23,177.88,0.54,8.35,1.5,322.4,400
8.5,6.6,6.3,36.4,23.1,177.88,0.54,7.99,1.5,323.9,400
7.4,6.1,5.8,36.5,23,179.1,0.53,8.11,1.5,324.3,400
8.3,6.6,6.3,36.4,23,179.91,0.53,7.87,1.5,323.9,401
8.3,6.6,6.3,36.5,23,180.32,0.53,7.78,1.5,323.2,401
7.7,5.9,5.6,36.5,23.1,179.1,0.53,7.69,1.4,323.9,401
8.1,6.3,6,36.5,23,177.27,0.53,7.71,1.4,322.9,400
8.5,6.6,6.3,36.5,23,179.91,0.53,7.68,1.4,323.1,400
7.5,5.7,5.4,36.6,23.1,176.47,0.53,7.66,1.4,321,400
7.6,5.8,5.5,36.6,23,176.46,0.53,8.05,1.4,320,400
8.8,6.2,5.9,36.6,23.1,175.65,0.53,7.49,1.4,319.7,400
8.8,6.2,5.9,36.6,23.1,174.84,0.53,8,1.4,317.1,400
7.6,5.7,5.4,36.6,23.1,174.03,0.52,8.13,1.4,316.8,400
6.9,5.5,5.2,36.6,23.1,175.25,0.52,8.18,1.4,316.2,400
6.9,5.5,5.2,36.5,23.1,175.04,0.52,7.7,1.4,314.1,400
8,6.1,5.8,36.7,23,175.05,0.52,8.13,1.4,314.1,400
8,6.1,5.8,36.7,23,171.59,0.52,7.36,1.4,312.4,400
6.8,5,4.7,36.6,23,172.42,0.52,8.11,1.4,312.7,400
7.4,5.6,5.3,36.6,23,171.81,0.52,7.63,1.4,313.4,399
6.8,5.6,5.3,36.6,23.1,175.26,0.52,7.57,1.4,315.1,399
7.6,5.3,5,36.5,23.1,174.24,0.52,7.31,1.4,315.9,399
7.6,5.3,5,36.6,23,175.45,0.52,7.79,1.4,315.1,399
6.7,5.3,5,36.6,23.1,173.02,0.53,8.03,1.4,312.2,400
7.4,5.4,5.1,36.6,23,175.05,0.52,7.7,1.4,313.5,400
7.4,5.4,5.1,36.7,23.1,173.43,0.53,8.36,1.4,309.6,399
7.6,5.8,5.5,36.7,22.9,170.99,0.52,7.91,1.4,311.3,399
8.1,5.4,5.1,36.7,23,171.8,0.52,7.48,1.3,312.2,398
8.1,5.4,5.1,36.7,23,172.21,0.52,8.05,1.3,311,398
8.1,5.7,5.4,36.7,23.1,170.18,0.52,8.07,1.3,310.9,398
8.4,5.7,5.4,36.7,23,170.38,0.52,8.22,1.3,309.8,398
8.4,5.4,5.1,36.8,23,171.19,0.51,8.55,1.3,308.3,399
6.9,5,4.7,36.8,23.1,169.37,0.52,8.21,1.3,308.9,399
6.9,5,4.7,36.7,23,169.37,0.51,8,1.3,306.4,399
7.3,5.3,5,36.8,23,169.37,0.52,7.74,1.3,306.7,398
7.9,5.3,5,36.9,23,169.57,0.52,7.7,1.3,309.7,397
6.6,5.3,5,36.8,23,171.2,0.52,8.26,1.1,310.8,397
6.6,5.3,5,36.7,23.1,171.2,0.52,8.3,1.1,311.2,397
6.8,5.5,5.2,36.8,23.1,170.18,0.51,8.25,1.1,310.7,397
6.8,5.5,5.2,36.8,23.1,169.57,0.51,8.11,1.1,309.4,397
7.2,5.7,5.4,36.9,23,169.37,0.51,7.99,1.1,308.8,397
7.2,5.7,5.4,36.9,23.1,168.97,0.51,7.7,1.1,306,397
7.2,5.6,5.3,36.8,23.1,168.36,0.52,7.98,1.1,307.8,397
7.2,5.5,5.2,36.9,23,168.77,0.52,8.04,1.1,309.1,397
8.6,6,5.7,36.8,23.1,168.77,0.51,8.55,1.1,307.4,396
7,5.6,5.3,36.8,23,166.94,0.51,7.97,1.1,305.5,396
7,5.6,5.3,36.9,23.1,166.74,0.51,7.85,1.1,301.7,396
7.7,5.5,5.2,36.8,23.1,164.51,0.51,8.33,1.2,301.9,396
7.2,5.6,5.3,36.9,23,165.73,0.51,7.86,1.2,303.1,396
7.8,5.4,5.1,37,23,165.93,0.51,8.38,1.2,304.8,396
8.2,5.8,5.5,36.8,23,165.12,0.51,8.38,1.2,306,397
8.2,5.8,5.5,36.9,23,165.73,0.51,8.43,1.2,304.4,397
8.2,5.8,5.5,36.9,23,164.91,0.51,7.77,1.2,302.7,397
8.2,5.8,5.5,36.9,23,164.1,0.52,8.73,1.2,300.1,397
8.2,5.8,5.5,36.9,23,165.73,0.52,8.48,1.2,304.7,397
7.4,5.4,5.1,37,23.1,164.72,0.52,8.47,1.2,303.8,398
7.8,5.4,5.1,37,23.1,164.1,0.51,8.37,1.2,297.7,398
7.8,5.4,5.1,36.9,23,162.48,0.51,8.94,1.2,299.1,398
6.6,4.9,4.7,37.1,23,162.28,0.51,9.1,1.2,302.1,398
7.6,5.2,4.9,36.9,23,164.51,0.52,8.35,1.2,304.4,398
7,5.3,5,36.9,23,162.48,0.52,7.89,1.2,303.7,398
7.6,5.5,5.2,37,23.1,164.92,0.52,8.36,1.2,305,396
7.6,4.9,4.7,37,23,164.92,0.51,8.6,1.2,303,396
7.6,4.9,4.7,36.9,23,164.11,0.52,8.05,1.2,302.9,395
6.9,4.8,4.6,37,23,164.11,0.53,8.71,1.2,302.9,395
7.5,5.4,5.1,37.1,23,163.7,0.52,8.77,1.2,301.7,394
7.3,5.1,4.8,37,23,164.31,0.52,8.81,1.4,303.1,394
7.5,5.2,4.9,37,23.1,163.9,0.54,9.17,1.4,303.9,394
7.5,5.2,4.9,37.1,23.1,163.5,0.54,8.52,1.4,305.8,394
7.6,5.3,5,37,23,163.71,0.54,8.6,1.4,305.7,394
7.3,5.3,5,37.1,23,164.51,0.54,8.33,1.4,304.2,394
7.3,5.3,5,37.1,22.9,163.09,0.54,8.37,1.4,301.3,394
7.3,5.3,5,37.1,23,162.48,0.53,8.63,1.4,302.7,394
7.3,5.3,5,37.1,23,163.51,0.54,8.35,1.4,304.1,394
7.1,5.1,4.8,37.1,23.1,163.7,0.54,9.17,1.4,303.9,394
6.5,4.7,4.5,37,23,162.69,0.54,8.68,1.4,302.3,394
6.9,5.3,5,37.2,23,163.7,0.55,9.01,1.1,305.1,394
6.9,5.3,5,37.1,23.1,164.71,0.55,8.39,1.1,307,394
6.9,5.3,5,37,23.1,164.51,0.54,8.17,1.1,307.4,394
6.9,5.3,5,37,23,165.13,0.55,8.44,1.1,308.8,394
6.9,5.3,5,37.1,23.1,165.13,0.55,8.04,1.1,308.8,394
5.9,4.5,4.3,37.2,23.1,164.31,0.54,8.75,1.1,309.5,394
6.3,4.6,4.4,37,23,164.92,0.55,9.13,1.1,307.1,394
6.9,5,4.7,37.2,23,165.53,0.55,8.67,1.1,304.3,394
6.4,5.1,4.8,37.2,23,163.9,0.55,8.85,1.1,302.5,394
6.8,4.9,4.7,37.3,23.1,161.67,0.54,9.19,1.1,297,395
6.7,5,4.7,37.2,23.1,158.42,0.55,8.99,1.1,298.2,395
6.8,5.4,5.1,37.2,23.1,160.65,0.56,8.94,1.1,301.5,395
6.2,4.7,4.5,37.2,23.1,161.26,0.56,8.71,0.9,304.8,395
7.6,4.8,4.6,37.1,23.1,162.07,0.56,8.49,0.9,303.5,395
6.4,4.5,4.3,37.2,23,165.12,0.55,8.64,0.9,308.4,396
7.2,5,4.7,37.1,23.1,166.95,0.56,8.36,0.9,311.8,396
6.5,4.5,4.3,37.1,23.1,166.95,0.56,8.23,0.9,311.2,396
6.8,4.6,4.4,37.2,23.1,164.92,0.55,8.28,0.9,311.3,396
6.8,4.6,4.4,37.2,23.1,165.33,0.56,8.62,0.9,309.6,396
6.8,4.9,4.7,37.2,23.1,165.74,0.56,7.66,0.9,312.1,396
6.8,4.9,4.7,37,23,166.95,0.56,7.82,0.9,312,396
6.4,4.8,4.6,37.2,23,164.51,0.56,8.59,1.4,310.4,395
6.9,4.5,4.3,37.3,23.1,163.69,0.56,8.78,1.4,311.6,395
7.1,4.6,4.4,37.4,23,164.52,0.56,8.6,1.4,307.7,395
7.1,4.6,4.4,37.4,23.1,164.31,0.56,8.38,1.4,310.8,395
6.9,4.7,4.5,37.4,23.1,164.31,0.56,8.55,1.4,311.1,395
7.4,4.6,4.4,37.3,23,163.5,0.56,8.84,1.4,307.9,395
6.7,4.9,4.7,37.2,23.1,165.12,0.55,7.99,1.4,311.2,395
6.6,4.9,4.7,37.3,23,165.12,0.56,8.75,1.4,314,395
6.4,4.8,4.6,37.3,23,166.13,0.56,8.5,1.4,317.8,395
6.4,4.8,4.6,37.4,23.1,167.56,0.57,8.36,1.4,318,395
6.3,4.9,4.7,37.2,23.1,168.16,0.55,8.07,1.4,318.9,395
7.4,5,4.7,37.4,23.1,168.15,0.55,8.4,1.4,317.8,395
6.9,4.6,4.4,37.1,23,167.55,0.56,8.59,1.4,319.5,395
7.1,4.8,4.6,37.4,23,168.36,0.56,7.71,1.4,320.7,394
7.1,4.8,4.6,37.4,23.1,169.17,0.56,8.17,1.4,322.3,394
6,4.6,4.4,37.3,23,169.17,0.57,8.13,1.4,323.3,395
6,4.6,4.4,37.2,23,169.37,0.57,7.73,1.4,323.3,395
6.3,4.6,4.4,37.3,23,169.37,0.55,7.98,1.4,322.9,395
6.2,4.4,4.2,37.4,23.1,169.38,0.55,7.6,1.4,324.6,395
6.9,4.9,4.7,37.3,23.1,169.38,0.56,7.87,1.6,325.2,395
6.6,4.6,4.4,37.4,23.1,169.38,0.56,7.74,1.6,325.8,395
6.6,4.7,4.5,37.3,23,169.37,0.56,8.26,1.6,326.5,396
6.7,4.9,4.7,37.4,23,169.38,0.56,8.31,1.6,327.6,396
6.7,4.5,4.3,37.4,23,169.79,0.56,8.25,1.6,326,397
6.7,4.5,4.3,37.4,23,169.38,0.56,7.95,1.6,326.7,397
6.6,4.6,4.4,37.3,23.1,170.19,0.56,7.86,1.6,326.5,397
6.6,4.6,4.4,37.3,23,170.39,0.57,7.76,1.6,330.2,397
6.6,4.6,4.4,37.4,23.1,170.81,0.58,8.22,1.6,332.6,397
6.7,4.7,4.5,37.4,23.1,171.21,0.57,7.64,1.6,330.4,397
6.8,4.9,4.7,37.4,23,170.2,0.57,8.15,1.4,330.2,398
6.7,4.6,4.4,37.4,23,172.03,0.57,8.16,1.4,331.3,397
6.4,4.8,4.6,37.5,23,169.39,0.57,7.8,1.4,329.3,397
6.4,4.8,4.6,37.4,23.1,170.2,0.57,7.46,1.4,329.9,397
6.4,4.8,4.6,37.4,23,170.8,0.57,8.38,1.4,330.8,397
6.7,4.8,4.6,37.4,23.1,170.41,0.57,8.28,1.4,332,395
6.6,4.5,4.3,37.5,23.1,170.6,0.57,8.21,1.4,332.4,393
6.8,4.9,4.7,37.3,23,169.39,0.57,7.75,1.4,336.2,393
5.8,4.7,4.5,37.6,23,170.41,0.58,8.14,1.4,335.4,393
5.8,4.7,4.5,37.5,23,170,0.58,7.38,1.4,333.9,393
6.8,4.4,4.2,37.5,23,172.42,0.58,7.91,1.4,333.2,393
5.8,4.3,4.1,37.5,23,171.01,0.58,7.38,1.4,333.3,392
5.8,4.3,4.1,37.4,23,171.42,0.57,7.89,1.4,335.6,392
5.8,4.3,4.1,37.4,23,171.01,0.57,7.77,1.4,335.9,392
5.8,4.3,4.1,37.5,23.1,172.64,0.57,7.44,1.4,334.4,392
6.8,4.6,4.4,37.5,22.9,173.05,0.57,7.85,1.4,333.6,392
7.1,4.8,4.6,37.5,23,171.83,0.57,7.65,1.4,334.4,392
7.1,4.8,4.6,37.5,22.9,170.81,0.57,7.79,1.4,335.5,392
6.7,4.9,4.7,37.5,23,169.4,0.58,8.27,1.4,332.6,393
6.7,4.9,4.7,37.4,23,170.61,0.58,7.37,1.4,334.4,393
5.9,4.4,4.2,37.5,23.1,173.05,0.58,7.96,1.5,335.9,394
5.8,4.4,4.2,37.5,23.1,171.23,0.58,8.05,1.5,332.5,394
7.3,5.2,4.9,37.6,23.1,169.41,0.57,8.07,1.5,331.4,395
6.4,4.8,4.6,37.5,23.1,169.81,0.57,8.14,1.5,334.6,395
6.4,4.8,4.6,37.6,23,170.21,0.58,8.44,1.5,337.9,395
6.5,4.9,4.7,37.6,23,171.23,0.57,8.29,1.5,337.4,395
6.5,4.9,4.7,37.6,23,168.99,0.59,8.75,1.5,337.4,395
6.4,4.7,4.5,37.6,23.1,169.4,0.58,8.14,1.5,335.6,395
6.6,4.7,4.5,37.6,23,168.99,0.57,8.34,1.5,334,395
6.1,4.8,4.6,37.5,23,169.21,0.58,7.78,1.5,335.6,395
6.6,4.7,4.5,37.7,23.1,169.41,0.58,7.96,1.5,334,395
6.8,4.5,4.3,37.6,23,171.23,0.58,8.36,1.2,337.8,395
6.8,4.5,4.3,37.6,23,171.03,0.58,7.82,1.2,337.7,395
6,4.8,4.6,37.6,23,171.84,0.58,7.99,1.2,341.1,395
6,4.8,4.6,37.6,23,170.01,0.58,8.34,1.2,338.8,395
6.5,4.7,4.5,37.6,23,172.04,0.58,8.32,1.2,335.2,395
6.5,4.7,4.5,37.7,23,169.41,0.58,8,1.2,336.2,395
6.9,4.9,4.7,37.7,23,170.21,0.59,8.11,1.2,334.7,395
7.2,5,4.7,37.6,23,170.41,0.58,7.76,1.2,334.7,395
7.1,4.8,4.6,37.8,23,169.4,0.59,8.36,1.2,338.6,396
7,4.7,4.5,37.7,22.9,169.41,0.58,7.55,1.2,337.4,396
6.5,4.7,4.5,37.6,23.1,169.42,0.57,8.18,1.1,338.1,396
6.3,4.7,4.5,37.5,23,169.41,0.58,8.02,1.1,339.1,397
7,4.7,4.5,37.6,23,169.41,0.59,8.22,1.1,337.1,397
7,4.7,4.5,37.7,23,169.41,0.59,8.19,1.1,335.5,398
6.5,4.7,4.5,37.7,23.1,169.01,0.58,8.14,1.1,335.6,398
7.5,4.7,4.5,37.6,23.1,168.6,0.59,7.82,1.1,340.2,399
6.4,5,4.7,37.8,23,169.61,0.59,8.3,1.1,338.7,399
6.4,5,4.7,37.8,23.1,170.22,0.6,8.03,1.1,339.5,399
6,4.8,4.6,37.7,22.9,170.02,0.59,8.16,1.1,342.5,400
6,4.8,4.6,37.9,23,170.63,0.59,7.98,1.1,343.4,400
6.3,4.6,4.4,37.9,23,170.01,0.59,8.32,1.1,343.5,400
7,5,4.7,37.8,23,169.61,0.59,8.75,1.1,340.9,399
6.9,4.9,4.7,37.8,23,169.41,0.59,8.02,1.1,339.7,399
6.3,5,4.7,37.8,23,169.4,0.6,8.11,1.1,338.6,398
6.4,4.8,4.6,37.9,23,169.4,0.59,7.56,1.1,340.3,398
6.6,5,4.7,37.9,23,169.41,0.59,7.71,1.1,341.4,397
6.6,5,4.7,37.8,23,169.41,0.59,7.87,1.1,344.8,397
6.3,4.9,4.7,37.8,23.1,169.61,0.58,7.96,1.1,343.6,396
6.9,4.8,4.6,38,23,170.22,0.59,7.79,1.1,343.9,396
6.5,4.9,4.7,37.8,23,141.18,0.49,6.88,1,287,396
6.9,4.6,4.4,37.9,22.9,141.17,0.49,6.63,1,284.8,396
5.7,4.4,4.2,37.9,23,170.63,0.59,7.82,1,344.6,396
5.7,4.4,4.2,37.8,23,172.45,0.6,7.64,1,345.9,396
6.2,4.6,4.4,37.8,23,171.84,0.6,8.05,1,346.7,396
6.7,4.9,4.7,37.9,23.1,171.64,0.6,7.36,1,345.5,396
6.7,4.9,4.7,37.9,23,172.45,0.59,7.85,1,346.5,396
6.7,4.8,4.6,37.9,22.9,174.08,0.59,7.8,1,349.9,396
6.4,4.9,4.7,37.8,22.9,172.87,0.59,8.3,1,352.1,397
6.2,4.4,4.2,37.9,23,173.47,0.59,7.93,1,349,398
7.1,5.1,4.8,37.8,23,174.49,0.6,7.57,1.3,348.8,398
6.1,4.2,4,37.9,23.1,174.69,0.6,7.34,1.3,349.8,398
6,4.5,4.3,37.9,23,174.08,0.59,8.05,1.3,351.6,398
6,4.5,4.3,37.9,23,173.28,0.6,7.73,1.3,351.2,398
6,4.5,4.3,38,23,174.49,0.59,7.91,1.3,352.1,398
7.1,4.7,4.5,37.8,23,174.09,0.59,7.71,1.3,351.3,398
7.2,4.8,4.6,38,23,174.29,0.6,7.99,1.3,350.1,397
6.3,4.5,4.3,38,23,173.89,0.59,7.78,1.3,351,397
6.6,5,4.7,37.9,23,173.49,0.59,8.08,1.3,351.7,397
6.3,4.8,4.6,38,23,175.51,0.59,8.2,1.3,354.7,397
6.3,4.7,4.5,38,23.1,174.91,0.59,7.69,1.3,352.4,397
6.7,4.7,4.5,38,23,174.9,0.59,7.7,1.3,350.3,396
6.6,4.8,4.6,38,23.1,172.47,0.59,7.32,1.3,348.7,396
6.6,4.8,4.6,38.1,23,171.25,0.59,7.94,1.3,348.7,396
6.6,4.8,4.6,37.9,23,172.47,0.59,8.19,1.3,348.1,396
7,5.1,4.8,38,23.1,172.46,0.6,8.05,1.3,347.9,396
6.9,4.8,4.6,38.1,22.9,171.86,0.6,7.44,1.3,349.2,396
5.9,4.2,4,38.1,23,173.08,0.6,8.2,1.3,350.3,396
5.9,4.2,4,38,23,172.06,0.59,7.6,1.3,349.4,396
6.4,4.6,4.4,38.1,23,171.86,0.59,7.82,1.3,350.7,396
6.2,4.9,4.7,38,23,172.26,0.59,7.88,1.4,348.9,397
6.2,4.9,4.7,38,23,173.68,0.59,7.91,1.4,347.8,397
6.2,4.9,4.7,38,23,171.86,0.59,7.82,1.4,346.8,397
6.4,4.6,4.4,38,22.9,172.26,0.59,7.77,1.4,345.4,397
6.1,4.8,4.6,38.1,23,170.84,0.6,7.75,1.4,346.4,398
6.3,4.8,4.6,38,22.9,171.86,0.59,8.55,1.4,348.1,398
6.3,4.8,4.6,38.1,23.1,171.87,0.6,8.19,1.4,346.8,398
7,5,4.7,38,22.9,170.24,0.59,8.43,1.4,347,399
6.8,5.2,4.9,38.1,23.1,170.64,0.59,7.91,1.4,344.7,399
6.9,4.5,4.3,38.1,23,172.06,0.59,8.66,1.4,344.4,399
6.9,5,4.7,38.3,23,173.08,0.59,8.57,1.3,346.4,399
6.4,4.9,4.7,38.2,23,170.63,0.59,8.65,1.3,345.8,399
7.1,5,4.7,38.3,23,169.42,0.59,8.27,1.3,345.2,399
6.5,5,4.7,38.2,23.1,168.81,0.59,8.45,1.3,344.6,398
7.3,5.1,4.8,38.3,23,170.24,0.59,8.27,1.3,345,398
7.1,4.8,4.6,38.2,23.1,169.62,0.59,8.77,1.3,345.5,398
7.3,5.2,4.9,38.2,23,169.42,0.59,8.56,1.3,344.8,397
7,5.4,5.1,38.2,23,169.42,0.59,8.47,1.3,340.9,397
6.5,4.9,4.7,38.3,23,168,0.58,8.59,1.3,340.7,396
7.2,4.8,4.6,38.4,23,166.78,0.58,8.43,1.3,342.4,396
6.4,5.2,4.9,38.3,22.9,169.01,0.58,8.87,1.3,342.6,396
6.4,5.2,4.9,38.3,23,167.39,0.59,8.98,1.3,344.6,396
7.1,5.2,4.9,38.3,23,170.03,0.6,7.69,1.1,345.4,396
6.2,4.7,4.5,38.2,22.9,170.84,0.59,8,1.1,350.7,396
6.8,4.8,4.6,38.2,23,172.47,0.58,7.84,1.1,350.2,397
6.6,4.6,4.4,38.3,23,171.86,0.58,7.93,1.1,346.4,397
6.7,4.8,4.6,38.2,23,169.42,0.58,8.44,1.1,346.6,397
7.5,4.9,4.7,38.3,23,170.64,0.59,7.77,1.1,345.6,398
7.3,5.2,4.9,38.3,23,169.83,0.59,8.19,1.1,344.1,398
7.3,5.2,4.9,38.2,23,169.42,0.59,8.97,1.1,343.2,398
6.8,5.2,4.9,38.4,23,169.43,0.58,9.1,1.3,344,398
7.3,4.9,4.7,38.4,23,168.82,0.58,9,1.3,342.5,399
7.4,5,4.7,38.4,23,169.02,0.58,8.32,1.3,343.7,399
7.7,4.8,4.6,38.3,23,169.23,0.59,8.67,1.3,340.2,399
7.5,5.1,4.8,38.3,22.9,169.02,0.59,8.73,1.3,343.6,399
7.6,5.3,5,38.4,22.9,168.41,0.59,8.85,1.3,341.8,398
7.8,5.3,5,38.4,22.9,168.21,0.58,8.97,1.3,341.3,398
6.7,5.1,4.8,38.5,23,169.43,0.58,8.64,1.3,341,399
6.7,5,4.7,38.5,23,167.81,0.58,9.73,1.3,339.7,399
6.7,5,4.7,38.6,23,168.2,0.58,9.07,1.3,340.6,399
6.9,5.3,5,38.5,23,168.82,0.58,9.3,1.1,341.3,399
6.6,5.4,5.1,38.5,23.1,167.19,0.57,8.94,1.1,340.9,399
6.4,5.2,4.9,38.4,23,167.8,0.58,8.3,1.1,342.2,399
6.4,5.2,4.9,38.5,22.9,168.61,0.57,8.1,1.1,342.9,399
7.1,5.3,5,38.6,22.9,168.81,0.58,8.32,1.1,343.5,398
7.1,5.3,5,38.5,23,169.43,0.58,8.32,1.1,343.8,398
7.5,5.3,5,38.5,22.9,170.03,0.58,8.44,1.1,345.4,398
7.5,5.3,5,38.4,23,170.44,0.59,8.12,1.1,345.2,398
7.5,5.3,5,38.4,22.9,170.04,0.58,7.92,1.1,345.5,398
7.4,5.4,5.1,38.4,23,170.04,0.59,8.27,1.1,346.4,400
7.4,5.4,5.1,38.5,23,170.04,0.58,8.26,1.1,346.5,400
6.5,5.2,4.9,38.4,23,170.24,0.58,8.69,1.1,346.8,401
7.2,5.4,5.1,38.5,22.9,170.45,0.59,8.66,1.1,347.3,401
6.6,5.5,5.2,38.5,22.9,171.26,0.58,8.66,1.1,347.4,401
6.7,5,4.7,38.5,23,171.46,0.58,7.8,1.1,347.8,401
7.1,5.1,4.8,38.5,23,171.46,0.58,8.66,1.1,347.9,401
7.5,5.2,4.9,38.5,23,172.47,0.58,8.31,1.1,348.5,401
6.4,5,4.7,38.5,23,172.48,0.58,7.99,1.1,346.3,401
6.6,5.1,4.8,38.5,23,171.66,0.58,7.59,1.1,348.2,401
7,5.1,4.8,38.5,23,174.1,0.58,7.84,1.1,349.4,399
7,5.1,4.8,38.6,23,171.86,0.57,8.23,1.1,349,399
7.5,5.2,4.9,38.6,22.9,172.89,0.57,7.83,1.1,349.8,399
7,5.1,4.8,38.6,22.9,172.68,0.58,8.24,1.1,348.8,399
7.3,5.1,4.8,38.6,23,173.29,0.58,8.83,1.1,349,400
6.5,4.8,4.6,38.5,23,172.28,0.58,7.99,1.1,350.1,400
7,5.2,4.9,38.5,23,174.3,0.58,8.07,1.1,351.2,400
7,5.2,4.9,38.5,23,174.71,0.59,7.95,1.1,352.6,400
6.4,4.5,4.3,38.5,23.1,174.1,0.59,7.87,1.1,350.4,400
6.4,4.8,4.6,38.6,23,174.92,0.59,7.8,1.1,352.2,401
6.4,4.8,4.6,38.5,23,174.71,0.59,7.83,1.1,351.9,401
6.7,4.9,4.7,38.6,23,174.91,0.59,8.18,1.1,352.5,401
6.7,4.9,4.7,38.6,23,174.3,0.58,8.33,1.1,351.8,401
7.3,5.1,4.8,38.6,23.1,175.52,0.58,7.7,1,352.1,401
7.3,5.1,4.8,38.7,22.9,175.11,0.58,8.13,1,352.3,401
7,4.9,4.7,38.6,22.9,175.11,0.58,7.8,1,355.7,402
6.6,4.8,4.6,38.5,22.9,175.52,0.57,7.7,1,355.5,401
6.6,4.8,4.6,38.6,22.9,175.53,0.58,7.41,1,354.6,401
6.8,5.3,5,38.6,23,175.53,0.58,8.15,1,354.5,400
6.3,4.5,4.3,38.6,22.9,175.93,0.59,7.99,1,358.4,400
6.3,4.8,4.6,38.5,23,175.73,0.59,7.45,1,357.2,400
6.5,4.6,4.4,38.6,23,175.52,0.58,7.49,1.2,355.2,400
6.5,4.6,4.4,38.6,23,175.73,0.59,7.5,1.2,357,400
6.9,4.9,4.7,38.7,22.9,176.74,0.58,7.83,1.2,359,399
6.4,5.1,4.8,38.7,22.9,177.96,0.58,7.88,1.2,360.7,399
6.3,4.8,4.6,38.7,23,177.15,0.58,7.62,1.2,359.7,399
6.3,4.5,4.3,38.6,23,176.34,0.58,7.9,1.2,357.2,399
7.1,5,4.7,38.5,22.9,177.35,0.58,7.93,1.2,356.5,399
7.1,5,4.7,38.6,23,177.96,0.58,7.5,1.2,359,399
7,5,4.7,38.5,23,177.76,0.58,7.55,1.2,359.6,399
6.8,5,4.7,38.6,23,179.18,0.57,7.19,1.2,360.8,399
6.6,5,4.7,38.7,23,177.56,0.58,7.65,1.2,359.3,398
7,4.9,4.7,38.6,23,176.95,0.59,7.25,1.2,358.4,397
6.5,4.9,4.7,38.6,23,178.37,0.58,7.05,1.2,358.5,396
6.8,5.1,4.8,38.7,23,178.98,0.58,8.24,1.2,359.7,396
6.8,5.1,4.8,38.7,22.9,177.76,0.58,7.62,1.2,358.9,395
6,4.7,4.5,38.7,23,177.55,0.58,6.86,1.2,358.7,395
5.9,4.5,4.3,38.8,23,177.35,0.58,7.05,1.2,357.7,395
6.5,4.8,4.6,38.6,22.9,180.4,0.58,7.28,1.2,359.1,396
5.9,4.5,4.3,38.5,23,179.38,0.59,6.99,1.2,358.8,396
6.6,4.9,4.7,38.6,22.9,179.99,0.58,7.23,1.2,357.7,395
6.8,5.1,4.8,38.7,22.9,176.95,0.57,7.73,1.2,356.6,395
7.1,5.2,4.9,38.8,22.8,178.78,0.57,7.63,1.3,359.6,396
7.1,4.8,4.6,38.7,22.9,180.4,0.58,7.25,1.3,356.9,397
6.3,5.2,4.9,38.6,23,179.18,0.57,7.78,1.3,355.5,398
6.8,4.9,4.7,38.9,22.9,176.75,0.58,7.82,1.3,354.4,398
6.8,4.8,4.6,38.7,22.9,177.35,0.58,7.91,1.3,355,398
6.5,4.6,4.4,38.8,22.9,177.96,0.57,7.03,1.3,357.1,397
6.9,5,4.7,38.8,22.9,177.15,0.58,8.11,1.3,357.8,397
7.2,5.1,4.8,38.7,23,177.15,0.57,7.56,1.3,357.2,398
6.7,4.5,4.3,38.8,22.9,177.35,0.58,7.34,1.3,357.8,398
6.9,5.3,5,38.7,23,177.96,0.58,8.12,1.3,354.9,397
6.9,5.3,5,38.7,23,177.96,0.57,7.7,1.3,354.6,397
