tmfc_d,tmfc_h,pm10,co2,hcho,tab,co,pm25,no2,rn,voc,pm25_2,mold
20191010,10,31.3,840,18.2,670,2.5,23.3,0.016,11.3,28.7,,348
20191010,10,40.7,803,23.1,720,2.8,22.3,0.021,13.8,39.7,,244
20191118,9,39.3,768,29.2,224,1.9,12.4,,,,,
20191118,9,30,809,28.1,187,2,10,,,,,
20190705,9,27.5,894,64.6,407,0.6,13.6,,,,,
20190705,9,33.4,733,20.3,632,0.7,18.1,,,,,
20191227,15,38,864,28.9,537.8,1.1,20.2,,,,,
20191227,10,37.7,804,31.1,619,0.9,19.5,,,,,
20191113,12,30.8,655,15.1,719,1.8,27.6,,,,,
20191113,12,31.8,814,20.3,615,1.2,24.1,,,,,
20191118,13,39.7,838,32.8,221,2,8.2,,,,,
20191118,13,29,765,19.7,198,1.9,6,,,,,
20200220,13,33.1,560,10,143.4,0.8,22,,,,,
20200220,13,36.1,694,14.6,123.7,1.1,31.2,,,,,
20191114,10,57.8,705,18.7,647,1.6,16.4,,,,,
20191114,11,56.6,892,39.6,740,1.8,17.3,,,,,
20191217,9,41.6,783,18.7,165.2,1.2,15,,,,,
20191217,9,46.9,808,14.1,265.5,1.5,15.2,,,,,
20190710,9,13,637,23.1,193.9,0.5,,0.016,35.6,193.2,8.4,52.8
20190710,9,12.5,746,17.9,263.7,0.5,,0.015,34.4,277.7,11.7,67.6
20191129,10,33.5,715,24,410.3,2.1,31.3,0.015,23,51.6,,169
20191129,10,34.6,881,9.6,404.3,1.8,30.7,0.014,24.8,105,,294
20191108,13,25.3,800,26.3,263,2.1,6.2,,,,,
20191108,13,19,681,23.6,242,2.1,5.4,,,,,
20191126,9,18.9,825,12,598,2.7,6.4,,,,,
20191126,9,21.8,701,3.9,628,2.2,7.4,,,,,
20191129,13,43.7,816,8.8,563.8,1.6,33.6,,,,,
20191129,13,43.6,792,13.4,571.2,2.1,29.1,,,,,
20191111,13,24.2,691,3.3,422,0.6,12,0.004,53.7,66,,340
20191111,13,19.3,669,11.6,704,0.8,13.9,0.006,68.2,61.5,,213
20191112,15,24.5,773,14.2,220,0.5,10.4,,,,,
20191112,15,16.7,788,16,124,0.6,6.3,,,,,
20191111,13,10.9,662,23.3,219,2.1,4.7,,,,,
20191111,13,14.5,718,24.9,270,1.7,6.9,,,,,
20191115,13,28.4,461,11.8,548,4.1,11.7,,,,,
20191115,13,25,453,17.3,570,3.8,15.3,,,,,
20191230,10,34.6,746,35.6,549.2,1.7,30.4,0.015,19,116.6,,359.6
20191230,10,33.3,718,30,558.6,2,30,0.014,17.2,37.2,,374.5
20191023,10,60.8,514,51.4,739,1,24.4,,,,,
20191023,10,58.7,824,79.2,723,1.3,15.6,,,,,
20191223,13,46.3,789,16.2,441.7,1.1,33.6,,,,,
20191223,13,47.3,894,18.6,467,1,33.4,,,,,
20191031,14,45.1,628,16.3,380,0.5,20,,,,,
20191031,14,44.5,467,10.9,139,0.4,21.8,,,,,
20191115,11,33.5,524,14.9,641,1.8,28.7,0.018,66.2,18,,392
20191115,11,33.1,618,21.7,468,1.6,28.3,0.016,37.4,27.4,,231
20191111,11,19.6,724,18.2,533,0.5,14.2,0.005,25.8,160,,155
20191111,11,17,685,22.1,716,0.4,15.1,0.01,36.2,177.9,,162
20191223,10,53.2,683,7.4,189.8,1.3,21.5,0.013,16.9,83.8,,366.5
20191223,10,53.2,872,10.7,222,1.5,21.3,0.009,19,133.7,,346.1
20191120,13,17.3,775,11.3,304,0.9,12.6,0.021,24.6,129.9,,169
20191120,13,19.5,731,12.7,764,0.4,15.1,0.019,63.9,73.5,,112
20191108,11,35.6,653,8.1,267,0.2,13.1,0.044,29.5,260.7,,280
20191108,11,28.1,742,9.8,352,1.5,10.8,0.034,30.7,726,,267
20191016,10,18.5,437,7.4,237,0.9,10.7,0.021,29.3,186.9,,371
20191016,9,9.5,449,6.9,360,1,10.6,0.019,15.8,209.5,,246
20191010,14,19.3,434,14.2,290,1.1,6.7,0.041,41.5,412.2,,53
20191010,9,18.4,618,14.1,160,1.1,5.2,0.039,57.7,320.4,,376
20191120,10,17.4,805,7.2,348,1.2,12.8,,,,,
20191120,10,14,610,6.1,67,0.9,11.4,,,,,
20190923,16,31.2,755,32.7,618,2.7,25.6,0.02,16.9,87.5,,430
20190923,16,35.9,844,48,538,2.5,30.7,0.023,18.7,84.3,,330
20190923,10,29.3,892,57.7,727,2.4,21.6,0.022,13.5,50.3,,377
20190923,10,41.8,836,71.9,633,2.1,23.4,0.019,15.5,65.9,,438
20190923,13,41,840,38.3,572,2.4,32.4,0.017,16.1,29,,336
20190923,13,44.6,797,26.6,653,2,33.2,0.02,17.4,56,,337
20191016,9,39.8,699,50.3,468,1.4,29.1,0.011,18.3,397,,254
20191016,9,36.6,549,33.5,160,1.2,23.2,0.011,19.8,69,,214
20190927,10,54.2,364,45.8,450,0.6,13.3,0.019,12.9,40.4,13.3,187
20190927,10,57.7,577,71,697,0.3,19,0.028,17.5,65.5,19,214
20191213,10,9.5,988,3.8,126,3.4,7.7,0.02,80.2,327.9,,25
20191213,10,5.1,999,4.6,117,3.7,7.7,0.02,73.3,506.9,,13
20191118,8,14.5,751,18.9,320,1,5.1,,,,,
20191118,8,13.3,772,32,175,0.9,4.7,,,,,
20191024,9,25.5,655,17.1,213,0.8,19.5,,,,,
20191024,9,25.3,640,13.5,189,0.9,19.2,,,,,
20191108,10,53.6,458,18.7,682,0.9,15.1,,,,,
20191108,10,57,578,13.2,672,1,18.7,,,,,
20190819,10,27.6,946,37.7,355,0.8,16.8,,,,,
20190819,10,26.6,926,27,271,1,10.1,,,,,
20191031,9,57.4,643,51,725,0.5,18,,,,,
20191031,9,58.9,913,52.2,664,0.7,18.1,,,,,
20191216,10,9.7,929,19.6,194,4.7,13.1,,,,,
20191216,10,9.3,928,12.7,16,4.4,9.1,,,,,
20191028,10,62.2,608,12.5,518,0.4,17.1,0.014,30.9,103.7,,244
20191028,10,66.4,628,23.8,628,0.5,19.2,0.021,66.4,51.4,,292
20191114,12,40.8,658,26.1,212,1.3,29.9,0.015,104.3,61.1,,119
20191114,12,41.4,579,17.3,125,0.8,30.3,0.016,65.5,13,,131
20191216,13,8,834,6.6,121,4.1,9.3,,,,,
20191216,13,5.7,953,21.9,49,5,7.5,,,,,
20191120,9,59.9,734,22.2,713,0.9,24.3,,,,,
20191120,9,56,687,17,616,1,21.4,,,,,
20191113,12,32.5,456,3.6,453,1.3,5.3,,,,,
20191113,12,21.4,485,4.1,452,1.1,5.9,,,,,
20190923,10,51.9,887,13.9,701,0.8,13.1,0.01,23.2,151.1,,235
20190923,10,55.9,702,13.1,730,0.7,18.1,0.025,27.8,88.5,,256
20191120,9,25,652,10,498.9,0.8,15.9,,,,,
20191120,9,22.3,612,14.2,663.2,0.7,15.6,,,,,
20191120,10,57.9,488,8,640,1,19.9,,,,,
20191120,10,65.4,650,9.8,656,0.9,21.2,,,,,
20191014,9,53.8,689,27.8,467,2.1,24.9,,,,,
20191014,9,55.5,485,53.4,341,2.5,29.2,,,,,
20191031,9,60,544,27.5,692,0.7,24.7,,,,,
20191031,9,64.6,539,24.2,672,1,19.9,,,,,
20190822,10,59,417,27.6,331,3.3,18.8,0.018,21.6,168,,242
20190822,10,63.2,563,22.2,237,2.2,19.6,0.012,16.8,58.5,,117
20191209,10,61.8,835,19.5,642,0.8,26.5,,,,,
20191209,10,66.5,907,14.1,561,1,27,,,,,
20191024,9,23.6,651,7.9,216,0.9,15.6,,,,,
20191024,8,23.9,656,9.8,293,0.7,16.9,,,,,
20191216,11,59.4,855,27.2,695,1.3,21.7,0.034,103.3,243.7,,283
20191216,11,57,823,61.5,702,1.3,19.1,0.032,86.6,364.7,,270
20191216,16,55.7,832,25.6,714,1.1,20.3,0.036,32.1,310.2,,233
20191216,10,54.8,767,26.3,600,1.5,22,0.041,43.3,190.1,,228
20191119,11,61.1,648,18.9,692,0.7,23.2,,,,,
20191119,11,57.1,754,27.7,662,0.8,20.5,,,,,
20191213,11,7.5,966,35.2,67,2.5,8.3,,,,,
20191213,10,6.2,966,30.5,102,2.9,15,,,,,
20190715,10,31.3,715,39.8,359.2,0.6,,0.026,20.6,266,14.2,225.9
20190715,10,22.5,710,25,263.5,0.5,,0.022,43.9,255.9,12.9,115.7
20191213,13,24.3,959,27.4,212,3.5,12.2,0.02,84.6,226.5,,20
20191213,15,19.9,999,22.9,179,4.3,19,0.01,97.9,271.3,,29
20191213,13,10.8,972,16.3,72,2,6,,,,,
20191213,15,19.2,522,38.5,73,1.6,9.2,,,,,
20191212,13,21.2,962,17.7,55,4.2,7.9,,,,,
20191212,13,20.8,893,11.3,143,6,10.3,,,,,
20191121,17,20.5,635,15.5,187.6,0.7,12.7,,,,,
20191121,17,21.4,675,13.1,143.1,0.8,15,,,,,
20191212,11,4,981,12.8,74,3.4,16.9,,,,,
20191212,11,34.1,970,15.5,106,3.9,9.6,,,,,
20191220,8,29.8,498,5,352.1,0.6,13.1,,,,,
20191220,8,30.7,518,5,370.2,1.1,13.5,,,,,
20190823,9,44,751,64.2,564,0.6,19.3,0.011,45.3,105.1,,259
20190823,9,49.2,728,39.5,611,0.4,21.7,0.013,32,122,,229
20191107,10,65.9,626,5.8,266,0.3,17,0.037,76,38.4,,285
20191107,9,60.6,495,6.8,243,0.8,16.5,0.028,104,19,,242
20191023,10,16.6,408,9.4,45,0.7,4,0.01,78,8.3,,156
20191023,10,19.6,465,14.7,280,0.5,12.5,0.012,66,72.6,,8
20191212,19,46.4,838,16.7,210.7,0.8,22.2,,,,,
20191212,19,41.3,846,13.6,190.4,0.9,21.8,,,,,
20190827,12,8.2,912,17.7,260,1,2.8,0.032,57.4,157.8,,30
20190827,12,14.1,961,6.2,290,0,15.4,0.029,75.7,49.9,,34
20190927,12,31.1,942,6.7,169,0.9,6.9,0.02,50.6,710.1,,83
20190927,12,18.6,726,6.9,0,1,7,0.02,47.4,514.9,,60
20190827,12,6.1,973,11.9,256,1.5,2.8,0.009,44.4,95.6,,123
20190827,12,10.3,950,5.8,140,0.1,2.2,0.008,60.9,78.1,,79
20191016,12,12.4,668,7.1,10,1,10.5,0.03,32,230.3,,26
20191016,12,13.7,755,18.8,13,1.1,4.6,0.02,25,226.4,,26
20191207,14,44,769,18.7,386.5,1.3,20,0.041,,299.3,,255.5
20191207,15,54,913,19.7,676.4,1.7,25.9,0.045,,485,,340.7
20191111,15,47.1,898,25,23,1,16.8,0.037,73.8,259.3,,42
20191111,15,35.2,800,9,80,0.9,28.8,0.019,84.5,244.5,,45
20190930,12,11.4,801,34,113,1.2,12.3,,,,,
20190930,13,3.7,805,16.6,240,1.1,14.6,,,,,
20191018,11,17.1,987,35.7,231,1.5,8.9,0.019,40.3,331.4,,39
20191018,11,17.1,987,35.7,231,1.5,8.9,0.019,40.3,331.4,,39
20190701,10,32.8,713,56.6,618.3,1.6,,0.025,34.7,153.9,27.5,346.5
20190701,10,38,732,57.2,739.6,1.5,,0.028,27.8,194,29.8,318.9
20191018,14,12.3,834,20.9,127,0.6,10.4,0.02,16.3,264.6,,88
20191018,14,15.2,573,37,111,0.6,10.4,0.01,37.5,235.2,,3
20191004,12,10.3,955,18.1,73,1,10.6,0.02,45.3,540.1,,73
20191004,12,11.7,951,35.2,100,0.8,6.6,0.03,69.5,356.8,,113
20191112,9,15.6,764,25.5,226,3.8,6.5,,,,,
20191112,9,13.8,768,30.5,214,2.9,5,,,,,
20191216,13,33.6,812,12.2,118.3,1.3,23.8,0.01,,161.2,,77.2
20191216,12,29.3,728,12.1,102.1,1.4,23.6,0.012,,116.1,,69.2
20191216,12,,,0,,,,,20,,,
20191216,13,,,0,,,,,39,,,
20191227,15,37.4,688,21.9,264.8,0.7,15.9,0.006,,126.5,,127.4
20191227,16,31.2,571,13.9,193.9,0.6,14.2,0.005,,77.3,,193.9
20191219,15,36.4,482,16.4,225.2,0.6,10.8,0.007,,86.6,,266.6
20191219,16,31.9,425,20.9,670.7,0.7,10.6,0.008,,74.1,,475.9
20191112,9,22.9,590,29.5,796,0.4,16.5,0.009,73.9,189,,151
20191112,9,22.5,806,34.7,758,0.6,15.6,0.012,64.7,209.6,,235
20191217,12,33.9,678,16.5,143.2,1.7,20.9,0.009,,183.1,,69.2
20191217,13,35.9,712,16.1,219.9,1.4,21.6,0.009,,211.1,,81
20191217,13,,,0,,,,,31,,,
20191217,12,,,0,,,,,23,,,
20191224,11,41.7,960,13.2,307.8,0.6,20,0.019,,183.9,,125.4
20191224,12,44.3,996,20.7,224.8,0.7,23.5,0.018,,392.2,,116.5
20191224,9,30.6,796,8.3,248.4,1.2,12.1,,,,,
20191224,10,27.3,695,6.2,220.1,1.4,11.4,,,,,
20191217,10,38.3,808,18.8,290.7,1.2,23.4,0.01,,379.9,,122.2
20191217,9,34,781,20.6,224.8,1.3,22.3,0.011,,236.4,,87.6
20191217,10,,,0,,,,,26,,,
20191217,9,,,0,,,,,18,,,
20191007,15,1.1,692,14.7,10,0.5,7.9,0.02,36.6,228.6,,106
20191007,15,6.8,756,26.7,30,0.2,7.2,0.03,50.3,936.6,,249
20191226,10,42.4,839,17.9,202.9,1,17.6,,,,,
20191226,9,46.8,911,19.5,394.9,1.1,19.4,,,,,
20191212,9,53.3,742,50.5,201.9,1.5,14.4,,,,,
20191212,10,51.5,727,18.9,164.5,1.2,11.2,,,,,
20191216,10,33.3,843,32.9,119.3,1.7,17.9,,,,,
20191216,9,33.8,882,43,165,1.2,17.7,,,,,
20191111,9,18.6,742,18.9,995,1.1,11.1,,,,,
20191111,9,24.5,589,20.5,630,1,12.3,,,,,
20191226,12,28.1,750,6.5,371.5,0.9,13.5,0.007,,124.7,,121.1
20191226,13,34.8,810,7.2,79.4,0.9,17.8,0.008,,175,,140.6
20191212,15,37.3,672,20.1,631.4,0.7,12.8,0.009,,478.7,,466.9
20191212,19,38.9,677,17.6,291.1,0.6,12.1,0.005,,489,,210.3
20191227,9,32.6,472,14.5,172.3,0.4,12.2,0.004,,49.5,,79.5
20191227,10,36.2,587,19.3,541.9,0.5,18.9,0.005,,100.2,,41.6
20191007,13,11,885,9.8,72,0.1,5.5,0.01,15.8,346.8,,267
20191007,13,16.9,891,17.3,326,0.8,7.8,0.01,46.9,232,,198
20191207,11,37.8,638,11.8,219.4,0.8,14,0.01,,235.8,,57.3
20191207,10,38.1,717,12.6,241.7,0.9,14.3,0.03,,434.9,,50.6
20191001,11,13.9,874,13.1,17,1.2,24.4,0.02,33.8,257.8,,135
20191001,11,3.5,895,17.2,56,0.7,13.3,0.01,56.6,287.9,,126
20191001,14,9.6,857,30,229,0.4,10.5,0.01,35,365.2,,162
20191001,14,20.5,712,42.2,143,0.3,12.7,0.01,35,365.2,,169
20190930,14,5.9,957,65.9,37,0.5,11.5,,,,,
20190930,14,8.5,854,7.7,87,0.6,5.1,,,,,
20191227,12,36.8,718,16.6,551.2,0.6,16.2,0.006,,54.3,,224.1
20191227,13,54.1,960,27.4,361.2,0.7,21.5,0.008,,326.6,,496.6
20191209,10,65.2,942,20.7,525,1.5,21.6,0.022,81.2,286.6,,156
20191209,10,60.7,898,31.4,737,1.2,18,0.028,97.6,391.1,,299
20191016,15,13.1,757,8.6,167,0.2,12.3,,,,,
20191016,15,5.6,770,5.6,83,0.5,12.6,,,,,
20191011,15,21.5,897,4.2,104,0.7,9.1,,,,,
20191011,15,13.5,862,3.3,75,0.5,9.9,,,,,
20191112,8,28.2,649,11.3,143,0.5,17.2,0.01,29.7,100.4,,228
20191112,8,27.9,617,22.7,237,0.6,16.9,0.012,26.6,117.2,,128
20191014,13,8.5,956,5.1,50,0.6,10.1,0.02,13.6,124.3,,214
20191014,13,9.5,901,3.2,70,0.3,10.5,0.03,66.8,129.5,,207
20191001,10,57.6,509,19.5,553,0.6,23.2,0.014,56.8,4,,460
20191001,10,64.9,482,16.1,715,0.5,30.9,0.015,53.2,9.4,,10
20191111,12,16.7,798,15,129,1.7,16.6,,,,,
20191111,12,16.7,898,15,26,1.4,11.8,,,,,
20191008,15,3.6,822,6.2,3,0.1,5.4,,,,,
20191008,15,8.3,987,6.9,23,0.6,6.9,,,,,
20191010,12,26.4,772,1.5,48,0.8,14.6,0.02,49.6,361.3,,129
20191010,12,22.7,989,1.4,117,0.7,13.8,0.03,66.5,267.1,,136
20191004,15,2.1,876,21.4,93,0.4,8.2,0.01,36.6,118.5,,239
20191004,15,1.7,903,18.6,63,0.8,16.6,0.02,39.3,324.1,,186
20191014,11,10.4,939,4.3,54,1.5,14.3,0.01,75.7,216.1,,238
20191014,11,11.2,893,4.7,40,1.3,12.2,0.02,51.4,185.7,,178
20191011,12,6.7,841,4.4,72,1.1,9.4,0.01,14.1,185.4,,137
20191011,12,8.1,800,6.7,3,1,15.6,0.01,82.9,593.7,,95
20191010,15,13.1,716,0.3,45,0.4,11.3,0.03,33.3,410.4,,149
20191010,15,5.7,891,6.3,72,0.5,6.8,0.02,114.7,432.8,,140
20191008,17,15.5,911,2.2,109,0.9,6,0.015,39.3,275.1,,247
20191008,12,54.4,889,8,270,0.8,10.2,0.013,57.3,789.9,,92
20191125,9,24.9,829,31.9,385.7,1.3,6.8,,,,,
20191125,11,20.5,884,24.9,670.6,1.4,8.2,,,,,
20191113,11,24.1,508,7.1,798,1.4,12.3,,,,,
20191113,10,22,496,6.7,87,1.4,9.9,,,,,
20191209,10,29.7,905,13,137,3.3,17.5,,,,,
20191209,9,28.4,997,8.7,159,1.6,15.2,,,,,
20191220,8,19.4,663,33.1,631,1.6,13.6,,,,,
20191220,8,12.5,492,28.9,654,2.3,16.4,,,,,
20191213,11,23.3,940,30.1,55,1,16.7,,,,,
20191213,11,19,693,25.4,249,1.3,14.7,,,,,
20190717,8,43.1,654,28.7,646,1.3,19.1,0.029,37.9,151.9,,1315
20190717,8,48.9,786,34.3,725,1.7,20.8,0.032,45.1,83.4,,1296
20190807,9,26.1,542,41.3,136,0.5,19.9,0.016,34,268.4,,120
20190807,9,20.8,712,24.6,335,0.5,5.1,0.022,47,284.3,,130
20190917,9,8.1,652,21.2,190,3.3,3.9,0.019,25.5,195.4,,134
20191002,17,5.1,614,22.6,350,2.9,2.4,0.016,20.5,207.6,,210
20190917,13,11.3,737,18.5,308,2.7,2.8,,,,,
20190917,13,9.9,627,17.1,201,2.9,3.1,,,,,
20191122,9,30.4,711,31,274,2.3,8,0.037,33.7,246.8,,109
20191122,9,16.8,698,20.7,233,2.9,5.9,0.038,31.6,223.2,,42
20191203,13,24.3,748,24.9,317.9,1.1,8.9,,,,,
20191203,13,26.8,761,14.8,237.1,1.4,11.5,,,,,
20191028,8,58.5,758,7.5,364,1.7,10.3,0.015,39,148.9,10.3,107
20191028,8,57.4,741,10.2,393,1.8,11.8,0.013,71,291.9,11.8,117
20191129,14,6.5,733,40.6,191,2.6,3,0.035,42.5,122.7,,195
20191129,14,12.1,643,28.7,275,2.7,4.6,0.035,25.6,118.3,,92
20191119,9,6.4,651,32.1,193,2,2.7,,,,,
20191119,9,8.5,644,27.1,254,1.8,3.4,,,,,
20191219,14,17.9,651,43.6,366,1.2,11.3,,,,,
20191219,14,20.7,731,40.4,196,1.6,12.2,,,,,
20191223,8,27.5,529,5.1,418.2,1.4,9.2,,,,,
20191223,8,26.2,503,5.1,417.1,1.6,9.8,,,,,
20191114,9,27.8,680,12.5,718,0.6,10.5,0.017,41,161.5,,241
20191114,9,29.4,615,10.9,556,1.1,13.7,0.014,43,220.9,,192
20191231,9,26.2,552,14.6,273,1.8,15.7,,,,,
20191231,9,23.4,442,11.7,354,1.6,11.9,,,,,
20191029,10,66.6,745,37.6,644,0.8,20.6,,,,,
20191029,10,63.9,687,28.6,587,0.6,21.3,,,,,
20191119,15,16.7,628,11,148.9,0.9,11.2,,,,,
20191119,15,17.2,641,9.6,169.4,0.7,11.7,,,,,
20191025,9,11.4,712,31.1,227,1.9,4.6,0.028,26.2,121.1,,139
20191025,9,14.8,763,38.4,296,2.4,4.7,0.024,25.9,117.5,,47
20191112,9,15.8,796,29.9,240,2.4,4.6,0.037,79.9,371.1,,24
20191112,9,24.3,703,25.5,222,1.7,11.8,0.037,73.6,261.8,,29
20191120,13,20.5,695,12,403.8,1.7,9.1,,,,,
20191120,13,23.3,580,9,199,1.3,14.1,,,,,
20191104,9,37.3,796,33.2,770,1.8,27.9,0.024,29.8,285.3,,438
20191104,9,38,866,12.1,734,2,24,0.019,28.4,324,,364
20200303,9,27.1,534,7.5,156.2,1.5,21.9,,,,,
20200303,9,28.3,795,15,413.2,1.4,20.9,,,,,
20191001,13,24.3,847,33.2,248,1.3,14.4,0.011,30,104.8,,151
20191001,13,40.6,866,40.2,201,1.8,18.2,0.016,27,81.4,,180
20191001,9,40.2,821,34.8,223,1.3,20.8,0.01,30,265.9,,255
20191001,9,25,707,25.7,353,0.7,12.1,0.007,25,265.2,,188
20191212,10,35,506,13.8,147,0.3,9.9,,,,,
20191212,10,33.1,540,10.8,529,0.4,10.2,,,,,
20191031,9,38.9,730,39.9,232,2.1,12.1,0.028,27,247.4,,136
20191031,9,13.5,839,30.4,197,2.1,5.9,0.027,31.4,350.1,,57
20191125,13,18,651,15.2,795.2,1.1,12.4,0.01,29.3,107.1,,64.8
20191125,13,19.2,673,18.4,594.1,0.8,9.8,0.013,31.9,103.9,,95.2
20191002,9,15.2,694,43.2,614,2.5,8.6,0.012,43,232.2,,160
20191002,9,18.6,753,25.1,684,2.6,5.7,0.009,40.5,151.4,,178
20191025,11,29.7,579,46.3,515,1.4,26.5,0.016,24.3,76.9,,475
20191025,11,30.7,613,1.4,547,1.4,23.8,0.015,18.1,116.8,,394
20191104,10,30.4,868,17.2,543,1.6,16.9,,,,,
20191104,10,31.4,855,17.2,583,1.5,18.4,,,,,
20191121,12,12,754,14.1,539,1.3,15,,,,,
20191121,17,15.1,609,25,355,1.3,14.8,,,,,
20190917,11,27,579,9.8,661,1,10.7,0.032,29.9,185.1,,217
20190917,11,25.9,570,6.2,744,0.8,5.4,0.021,22.4,95.9,,442
20191001,10,56.8,622,46.4,767,1.4,34.7,0.013,27.7,140,,287
20191001,10,55.3,820,23.5,498,1.4,34.4,0.018,30.3,83.6,,465
20190927,9,25.3,888,22.5,696,0.6,9.9,,,,,
20190927,9,28,852,21.5,741,0.6,11.1,,,,,
20190822,11,48.2,661,35.4,773,0.9,19.9,0.012,46,329.5,,277
20190822,11,41.1,747,34.2,661,1,17.7,0.01,52,234.6,,232
20191217,9,33.8,882,26,541.1,0.6,19.8,0.013,18.6,200.1,,316.7
20191217,9,33.5,804,32.3,483.4,0.4,18,0.013,21,268.3,,405
20191213,9,15.6,765,8.7,727,0.4,12.2,,,,,
20191213,9,12.9,662,10.6,269,0.3,10.5,,,,,
20191028,10,12.1,837,21,289,1.4,5.7,0.025,87.2,81.1,,478
20191028,10,9.2,690,6.4,551,1.4,18.9,0.007,41.4,17.1,,405
20191212,17,17.3,842,26.6,177.8,1.3,17.1,0.039,121.2,1398.4,17.1,63.6
20191212,9,17.2,814,41.5,226.4,1.1,11.3,0.037,138.4,423.7,11.3,40.8
20190923,10,23.4,813,17.7,411,0.2,8.8,0.011,16.6,229.9,,73
20190923,10,25.9,648,9.4,177,0.1,9.7,0.013,17.2,127.7,,77
20190705,14,70.5,822,25.4,710,0.6,21.5,0.011,45.3,153.6,,394
20190705,14,64.2,653,21.8,516,0.6,26.9,0.009,42.5,122,,380
20190917,14,16.5,829,11,464,1,4.7,0.018,16.4,257.1,,434
20190917,14,42.6,706,10.4,322,0.7,7.4,0.018,12.7,56.8,,272
20191224,10,30.9,975,10.8,335,0.4,9.5,0.048,46.5,155.7,,28
20191224,12,26.8,769,11.7,46,0.3,13.3,0.026,58,154.9,,62
20190805,9,23.8,848,32.3,512.2,0.9,,0.012,83.5,268.1,13.8,345.3
20190805,9,20.5,810,42.7,632.8,0.7,,0.015,48.2,211.9,15.6,429.6
20191028,10,14.5,471,8.9,545,1.3,13.1,,,,,
20191028,10,33.6,754,14.3,744,1.4,10.9,,,,,
20190910,10,29.6,506,74.1,696,0.9,14.1,0.01,11,133.8,,399
20190910,10,19.4,891,69.2,616,1.2,15.8,0.014,14.7,342.9,,402
20191212,12,16.9,668,9.6,128,1.5,17.8,0.016,26.6,60.5,,73
20191212,12,28.7,694,8.1,140,1.4,31.5,0.01,26.3,47.4,,102
20191203,10,20.8,768,13.3,730,0.5,6.7,,,,,
20191203,10,17.3,725,14.2,761,0.7,11.1,,,,,
20191126,11,25.2,869,17.9,557.9,0.9,17,,,,,
20191126,10,29.1,895,16.4,471.1,1.2,16.7,,,,,
20191213,9,19.6,870,29.7,470,1.6,9.4,,,,,
20191213,9,20.5,860,27.7,327,1.5,13.3,,,,,
20191205,12,22.8,816,6.4,162,0.7,6.2,0.015,26.6,96.5,,29
20191205,12,26.1,851,10.6,163,0.6,7.9,0.018,51.9,84.6,,44
20191216,11,23.3,756,25.4,424,1.2,9.3,0.008,87,214.7,,65
20191216,10,19.5,787,27.9,246,1,4.4,0.006,90.9,239.2,,223
20190902,11,18.9,418,9.9,418,1,14.6,0.001,32,104.5,,469
20190902,10,5.7,339,13.4,204,1.1,19.1,0.003,31.4,267.7,,310
20191210,11,33.8,835,25.8,141,1.5,21.3,0.009,78.2,152.9,,66
20191210,11,35.6,801,25.8,204,1.6,27,0.014,81.6,172.8,,60
20191216,15,22.7,825,13.9,270,1.3,19.7,0.02,29.5,82.1,,52
20191216,15,24.3,805,22.8,313,1.3,16,0.018,31.2,108.1,,88
20190926,10,66.2,457,27.5,730,0.9,24.4,,,,,
20190926,10,57.4,414,13.7,259,0.9,15.1,,,,,
20191226,12,21.6,817,9.4,725,1.2,21.1,,,,,
20191226,12,28.4,800,12.5,572,1.2,14.4,,,,,
20191001,9,30.1,850,58.3,355,1.6,24.3,,,,,
20191001,11,23.2,767,64.6,219,2.3,31.9,,,,,
20191204,9,18.1,447,12.8,128,0.4,8.7,0.04,20,67.3,,72
20191204,9,22.6,814,32,324,0.6,11.9,0.025,25.5,75.7,,62
20191203,14,22.5,755,10,309,0.6,12.3,,,,,
20191203,14,28.3,794,14.5,436,0.6,14.2,,,,,
20191217,11,14.7,753,8.2,305,1.6,7.8,,,,,
20191217,11,29.5,859,12.5,291,1.6,15.1,,,,,
20190905,10,32.6,536,40.8,828,1.1,1.7,,,,,
20190905,10,3.3,569,43.8,602,1.1,3.6,,,,,
20190813,10,70.6,834,35.5,752,0.7,4.4,0.01,90.2,367.5,,194
20190813,10,51.1,677,19.9,330,0.7,6.7,0.021,91.1,122.6,,226
20190812,11,25.8,464,56,429,0.7,10.4,0.007,27.4,52.1,,213
20190812,11,17.9,810,15.5,596,0.6,10,0.013,93.3,158.1,,429
20191205,11,59.2,802,17.5,654,1,17.8,,,,,
20191205,11,60.4,598,8.3,693,0.9,19.9,,,,,
20191220,9,15.8,793,19.3,549,1.3,5.2,0.018,51.4,42.4,,26
20191220,9,15.6,874,11.4,171,1.3,2.8,0.02,54,262.4,,50
20191210,15,31.6,768,31.1,763,1.5,21.8,,,,,
20191210,15,41.7,761,18,712,1.7,23.8,,,,,
20191226,9,19.4,779,10.2,313,1.1,6.4,0.01,31.9,69.9,,114
20191226,9,24.7,730,11.5,311,1.2,11.4,0.011,22.9,81.5,,109
20190905,9,4.2,524,26.3,116,0.8,4,,,,,
20190930,17,5.8,817,55.1,662,0.7,3.9,,,,,
20191211,14,24.3,795,32.8,400,1.6,17.3,,,,,
20191211,14,21.4,803,27.5,143,1.7,11.6,,,,,
20191212,9,19.6,731,32.7,289,1.5,27.3,0.004,83.1,96.9,,120
20191212,9,18.5,736,29.5,388,1.6,14.4,0.005,80,74.3,,86
20190812,11,26.4,463,20.2,715,0.6,5.4,,,,,
